time_index,card.nic.bps.avg.r
1605018000000.0,13070019000
1605018060000.0,11699526000
1605018120000.0,12552546000
1605018180000.0,11010828000
1605018240000.0,11928589000
1605018300000.0,11584383000
1605018360000.0,12825403000
1605018420000.0,12711877000
1605018480000.0,13342585000
1605018540000.0,14258548000
1605018600000.0,14242054000
1605018660000.0,12762579000
1605018720000.0,12787906000
1605018780000.0,12111913000
1605018840000.0,12813725000
1605018900000.0,12499433000
1605018960000.0,10819406000
1605019020000.0,12002306000
1605019080000.0,13875763000
1605019140000.0,13317261000
1605019200000.0,13583659000
1605019260000.0,14170085000
1605019320000.0,14752501000
1605019380000.0,15692986000
1605019440000.0,13705868000
1605019500000.0,12283145000
1605019560000.0,12613250000
1605019620000.0,12818413000
1605019680000.0,12924244000
1605019740000.0,12730930000
1605019800000.0,12488589000
1605019860000.0,11504224000
1605019920000.0,12782340000
1605019980000.0,12339454000
1605020040000.0,12643270000
1605020100000.0,13915650000
1605020160000.0,12920553000
1605020220000.0,13347711000
1605020280000.0,13561331000
1605020340000.0,12392929000
1605020400000.0,12517711000
1605020460000.0,12451707000
1605020520000.0,11342448000
1605020580000.0,11521543000
1605020640000.0,12488839000
1605020700000.0,13607213000
1605020760000.0,12480924000
1605020820000.0,12291148000
1605020880000.0,11830736000
1605020940000.0,12264489000
1605021000000.0,12620556000
1605021060000.0,11830582000
1605021120000.0,11873548000
1605021180000.0,11871909000
1605021240000.0,11149048000
1605021300000.0,10889302000
1605021360000.0,11009774000
1605021420000.0,10898535000
1605021480000.0,13861222000
1605021540000.0,14154637000
1605021600000.0,12646838000
1605021660000.0,13532178000
1605021720000.0,12465981000
1605021780000.0,12041402000
1605021840000.0,12374260000
1605021900000.0,11919514000
1605021960000.0,11514911000
1605022020000.0,12335241000
1605022080000.0,11097248000
1605022140000.0,10713619000
1605022200000.0,11746853000
1605022260000.0,11998648000
1605022320000.0,11649810000
1605022380000.0,12041910000
1605022440000.0,12338787000
1605022500000.0,11204194000
1605022560000.0,12202875000
1605022620000.0,13183559000
1605022680000.0,13931624000
1605022740000.0,14132375000
1605022800000.0,13099670000
1605022860000.0,13411665000
1605022920000.0,13407580000
1605022980000.0,14016693000
1605023040000.0,12686434000
1605023100000.0,11281126000
1605023160000.0,10687642000
1605023220000.0,9230024000
1605023280000.0,8930444000
1605023340000.0,12567935000
1605023400000.0,11269221000
1605023460000.0,12885550000
1605023520000.0,10568124000
1605023580000.0,10518160000
1605023640000.0,10839327000
1605023700000.0,9608624000
1605023760000.0,10494628000
1605023820000.0,9312620000
1605023880000.0,9593597000
1605023940000.0,8977177000
1605024000000.0,9446530000
1605024060000.0,8966284000
1605024120000.0,8894440000
1605024180000.0,10278460000
1605024240000.0,10144322000
1605024300000.0,11838548000
1605024360000.0,12126176000
1605024420000.0,12375548000
1605024480000.0,12895866000
1605024540000.0,11887870000
1605024600000.0,11781489000
1605024660000.0,12409911000
1605024720000.0,12971471000
1605024780000.0,11466863000
1605024840000.0,13296150000
1605024900000.0,13914634000
1605024960000.0,14102688000
1605025020000.0,13514885000
1605025080000.0,12760347000
1605025140000.0,13057221000
1605025200000.0,11920885000
1605025260000.0,11930403000
1605025320000.0,11454648000
1605025380000.0,12511281000
1605025440000.0,11375528000
1605025500000.0,11283801000
1605025560000.0,11976715000
1605025620000.0,10320018000
1605025680000.0,9892693000
1605025740000.0,11513518000
1605025800000.0,10796540000
1605025860000.0,10797465000
1605025920000.0,10784793000
1605025980000.0,9820003000
1605026040000.0,9510761000
1605026100000.0,9142202000
1605026160000.0,10208394000
1605026220000.0,8628428000
1605026280000.0,7601236000
1605026340000.0,9448154000
1605026400000.0,9755947000
1605026460000.0,10380326000
1605026520000.0,11886868000
1605026580000.0,11952521000
1605026640000.0,11674255000
1605026700000.0,10973063000
1605026760000.0,11167448000
1605026820000.0,10264650000
1605026880000.0,9856874000
1605026940000.0,8365150000
