time_index,card.nic.pps.avg.t
1605033840000.0,399952
1605033900000.0,364984
1605033960000.0,343921
1605034020000.0,363251
1605034080000.0,388119
1605034140000.0,334492
1605034200000.0,336646
1605034260000.0,305850
1605034320000.0,301859
1605034380000.0,307676
1605034440000.0,359158
1605034500000.0,321568
1605034560000.0,348806
1605034620000.0,350419
1605034680000.0,378997
1605034740000.0,355407
1605034800000.0,343476
1605034860000.0,360470
1605034920000.0,360026
1605034980000.0,360619
1605035040000.0,357098
1605035100000.0,361480
1605035160000.0,396342
1605035220000.0,400918
1605035280000.0,379924
1605035340000.0,313036
1605035400000.0,320683
1605035460000.0,318439
1605035520000.0,350031
1605035580000.0,325039
1605035640000.0,352296
1605035700000.0,316004
1605035760000.0,344999
1605035820000.0,344512
1605035880000.0,326898
1605035940000.0,315840
1605036000000.0,307628
1605036060000.0,345580
1605036120000.0,387485
1605036180000.0,354505
1605036240000.0,326255
1605036300000.0,362149
1605036360000.0,361398
1605036420000.0,338833
1605036540000.0,312038
1605036600000.0,332015
1605036660000.0,321791
1605036720000.0,327582
1605036780000.0,328852
1605036840000.0,377636
1605036900000.0,335094
1605036960000.0,355899
1605037020000.0,381037
1605037080000.0,356119
1605037140000.0,345939
1605037200000.0,344930
1605037260000.0,323623
1605037320000.0,396420
1605037380000.0,355736
1605037500000.0,364028
1605037560000.0,348015
1605037620000.0,356671
1605037680000.0,388592
1605037740000.0,367037
1605037800000.0,364323
1605037860000.0,383821
1605037920000.0,334724
1605037980000.0,306088
1605038040000.0,299989
1605038100000.0,358294
1605038160000.0,346349
1605038220000.0,361792
1605038280000.0,339218
1605038340000.0,308935
1605038400000.0,342643
1605038460000.0,310019
1605038520000.0,309248
1605038580000.0,329989
1605038640000.0,358459
1605038760000.0,336940
1605038820000.0,335737
1605038880000.0,386991
1605038940000.0,373160
1605039000000.0,384254
1605039060000.0,427378
1605039120000.0,404867
1605039180000.0,366619
1605039240000.0,349230
1605039300000.0,341937
1605039360000.0,353117
1605039420000.0,326794
1605039480000.0,304778
1605039540000.0,349354
1605039600000.0,365910
1605039660000.0,358985
1605039720000.0,374310
1605039780000.0,368048
1605039840000.0,400133
1605039900000.0,369955
1605039960000.0,393566
1605040020000.0,367000
1605040080000.0,404993
1605040140000.0,405140
1605040200000.0,359840
1605040260000.0,366054
1605040320000.0,356513
1605040380000.0,367667
1605040440000.0,399017
1605040500000.0,367630
1605040560000.0,357133
1605040620000.0,341262
1605040740000.0,351091
1605040800000.0,363766
1605040920000.0,396671
1605040980000.0,358572
1605041040000.0,382472
1605041100000.0,332339
1605041160000.0,336796
1605041220000.0,353866
1605041280000.0,371511
1605041340000.0,354764
1605041400000.0,334126
1605041460000.0,344695
1605041520000.0,315752
1605041580000.0,323286
1605041640000.0,326064
1605041700000.0,348414
1605041760000.0,356913
1605041820000.0,365435
1605041880000.0,353161
1605041940000.0,350672
1605042000000.0,386003
1605042060000.0,380742
1605042120000.0,344828
1605042180000.0,369813
1605042240000.0,359990
1605042300000.0,357354
1605042360000.0,363937
1605042420000.0,394266
1605042480000.0,365870
1605042540000.0,375987
1605042600000.0,401740
1605042660000.0,379203
1605042720000.0,371019
1605042780000.0,410845
1605042840000.0,402299
1605042900000.0,388709
1605043020000.0,445550
1605043080000.0,417194
1605043140000.0,447739
1605043200000.0,431602
1605043260000.0,448820
1605043320000.0,445395
1605043380000.0,430952
1605043440000.0,425532
1605043500000.0,411749
1605043560000.0,438809
1605043620000.0,421490
1605043680000.0,401464
1605043740000.0,403747
1605043800000.0,378731
1605043860000.0,375847
1605043920000.0,360411
1605043980000.0,390880
1605044040000.0,364741
1605044100000.0,402754
1605044160000.0,389105
1605044220000.0,383944
1605044280000.0,371295
1605044340000.0,362088
1605044400000.0,387200
1605044460000.0,399798
1605044520000.0,405018
1605044580000.0,360262
1605044640000.0,384331
1605044700000.0,352455
1605044760000.0,368066
1605044820000.0,366408
1605044880000.0,341360
1605044940000.0,373583
1605045000000.0,332462
1605045060000.0,359617
1605045120000.0,350370
1605045180000.0,334655
1605045240000.0,311169
1605045300000.0,327838
1605045360000.0,339074
1605045420000.0,338030
1605045480000.0,341614
1605045540000.0,356386
1605045600000.0,375720
1605045660000.0,362651
1605045720000.0,361566
1605045780000.0,335053
1605045840000.0,347774
1605045900000.0,329911
1605045960000.0,316725
1605046020000.0,339615
1605046080000.0,300749
1605046140000.0,328440
1605046200000.0,351209
1605046260000.0,342038
1605046320000.0,339710
1605046380000.0,367828
1605046440000.0,336963
1605046500000.0,366538
1605046560000.0,380864
1605046620000.0,391615
1605046680000.0,359236
1605046740000.0,381340
1605046800000.0,336427
1605046860000.0,344795
1605046920000.0,354880
1605046980000.0,311328
1605047040000.0,344490
1605047100000.0,320070
1605047160000.0,343432
1605047220000.0,310190
1605047280000.0,321817
1605047340000.0,350023
1605047400000.0,320503
1605047460000.0,326632
1605047520000.0,313533
1605047580000.0,322886
1605047640000.0,296916
1605047700000.0,335084
1605047760000.0,316563
1605047820000.0,315639
1605047880000.0,311940
1605047940000.0,309277
1605048000000.0,328291
1605048060000.0,305496
1605048120000.0,325195
1605048180000.0,322641
1605048240000.0,340347
1605048300000.0,332306
1605048360000.0,303678
1605048420000.0,331650
1605048480000.0,341679
1605048540000.0,320353
1605048600000.0,331592
1605048660000.0,310510
1605048720000.0,309166
1605048780000.0,293987
1605048840000.0,329118
1605048900000.0,345768
1605048960000.0,295220
1605049020000.0,323757
1605049080000.0,296198
1605049140000.0,296716
1605049200000.0,316739
1605049260000.0,296939
1605049320000.0,320982
1605049380000.0,326545
1605049440000.0,286542
1605049500000.0,301818
1605049560000.0,323228
1605049620000.0,316302
1605049680000.0,297188
1605049740000.0,282162
1605049800000.0,299132
1605049860000.0,316739
1605049920000.0,319386
1605049980000.0,316758
1605050040000.0,341083
1605050100000.0,329818
1605050160000.0,351087
1605050220000.0,326906
1605050280000.0,322572
1605050340000.0,324140
1605050400000.0,333808
1605050460000.0,327361
1605050520000.0,331936
1605050580000.0,357954
1605050640000.0,310119
1605050700000.0,275235
1605050760000.0,306656
1605050820000.0,285019
1605050880000.0,308662
1605050940000.0,300921
1605051000000.0,324856
1605051060000.0,285243
1605051120000.0,290261
1605051180000.0,249604
1605051240000.0,268764
1605051300000.0,271167
1605051360000.0,270459
1605051420000.0,260396
1605051480000.0,280082
1605051540000.0,262790
1605051600000.0,264008
1605051660000.0,280002
1605051720000.0,249553
1605051780000.0,281660
1605051840000.0,286063
1605051900000.0,288204
1605051960000.0,270258
1605052020000.0,288668
1605052080000.0,306226
1605052140000.0,270849
1605052200000.0,260571
1605052260000.0,264541
1605052320000.0,257940
1605052380000.0,250537
1605052440000.0,282966
1605052500000.0,283238
1605052560000.0,270457
1605052620000.0,263789
1605052680000.0,275339
1605052740000.0,314174
1605052800000.0,315592
1605052860000.0,292469
1605052920000.0,254501
1605052980000.0,263449
1605053040000.0,283568
1605053100000.0,258435
1605053160000.0,277085
1605053220000.0,228142
1605053280000.0,209633
1605053340000.0,213117
1605053400000.0,209448
1605053460000.0,214554
1605053520000.0,206521
1605053580000.0,254722
1605053640000.0,248979
1605053700000.0,240917
1605053760000.0,216495
1605053820000.0,247047
1605053880000.0,240972
1605053940000.0,223001
1605054000000.0,250773
1605054060000.0,222763
1605054120000.0,211897
1605054180000.0,231454
1605054240000.0,238599
1605054300000.0,214574
1605054360000.0,222544
1605054420000.0,252414
1605054480000.0,221105
1605054540000.0,209286
1605054600000.0,261338
1605054660000.0,263426
1605054720000.0,226257
1605054780000.0,223757
1605054840000.0,211226
1605054900000.0,202762
1605054960000.0,226740
1605055020000.0,204905
1605055080000.0,192060
1605055140000.0,197025
1605055200000.0,192919
1605055260000.0,253563
1605055320000.0,238113
1605055380000.0,254201
1605055440000.0,220979
1605055500000.0,217508
1605055560000.0,238160
1605055620000.0,218043
1605055680000.0,236698
1605055740000.0,247905
1605055800000.0,248755
1605055860000.0,247417
1605055920000.0,239418
1605055980000.0,207716
1605056040000.0,203183
1605056100000.0,203935
1605056160000.0,200825
1605056220000.0,204468
1605056280000.0,207748
1605056340000.0,213046
1605056400000.0,211991
1605056460000.0,220272
1605056520000.0,187057
1605056580000.0,209028
1605056640000.0,189471
1605056700000.0,211803
1605056760000.0,224841
1605056820000.0,228289
1605056880000.0,224083
1605056940000.0,216121
1605057000000.0,245403
1605057060000.0,236414
1605057120000.0,209135
1605057180000.0,251330
1605057240000.0,232799
1605057300000.0,235073
1605057360000.0,246449
1605057420000.0,261216
1605057480000.0,217101
1605057540000.0,225224
1605057600000.0,222388
1605057660000.0,227969
1605057720000.0,231295
1605057780000.0,219102
1605057840000.0,229877
1605057900000.0,202260
1605057960000.0,239036
1605058020000.0,225970
1605058080000.0,218428
1605058140000.0,223945
1605058200000.0,244580
1605058260000.0,210558
1605058320000.0,222172
1605058380000.0,215812
1605058440000.0,211744
1605058500000.0,197587
1605058560000.0,225780
1605058620000.0,226025
1605058680000.0,234432
1605058740000.0,256333
1605058800000.0,223509
1605058860000.0,240705
1605058920000.0,235281
1605058980000.0,234437
1605059040000.0,218788
1605059100000.0,206066
1605059160000.0,209761
1605059220000.0,204471
1605059280000.0,222898
1605059340000.0,222210
1605059400000.0,227815
1605059460000.0,242887
1605059520000.0,229564
1605059580000.0,205673
1605059640000.0,195947
1605059700000.0,234952
1605059760000.0,241838
1605059820000.0,240915
1605059880000.0,219451
1605059940000.0,196174
1605060000000.0,216217
1605060060000.0,199959
1605060120000.0,179701
1605060180000.0,199795
1605060240000.0,193191
1605060300000.0,173672
1605060360000.0,184068
1605060420000.0,173501
1605060480000.0,164055
1605060540000.0,186311
1605060600000.0,210914
1605060660000.0,214612
1605060720000.0,201544
1605060780000.0,229764
1605060840000.0,219383
1605060900000.0,219934
1605060960000.0,213806
1605061020000.0,214885
1605061080000.0,221770
1605061140000.0,207374
1605061200000.0,206804
1605061260000.0,215639
1605061320000.0,218366
1605061380000.0,229326
1605061440000.0,215090
1605061500000.0,204488
1605061560000.0,234084
1605061620000.0,190346
1605061680000.0,192255
1605061740000.0,193782
1605061800000.0,203944
1605061860000.0,175932
1605061920000.0,188821
1605061980000.0,185693
1605062040000.0,222752
1605062100000.0,188027
1605062160000.0,206974
1605062220000.0,215286
1605062280000.0,215105
1605062340000.0,200304
1605062400000.0,218995
1605062460000.0,206402
1605062520000.0,196618
1605062580000.0,213763
1605062640000.0,236934
1605062700000.0,205854
1605062760000.0,230833
1605062820000.0,186686
1605062880000.0,194755
1605062940000.0,212280
1605063000000.0,241210
1605063060000.0,216535
1605063120000.0,243778
1605063180000.0,229795
1605063240000.0,228684
1605063300000.0,223978
1605063360000.0,221077
1605063420000.0,213424
1605063480000.0,217167
1605063540000.0,204196
1605063600000.0,214087
1605063660000.0,189408
1605063720000.0,201801
1605063780000.0,204068
1605063840000.0,225929
1605063900000.0,243420
1605063960000.0,246065
1605064020000.0,206427
1605064080000.0,222533
1605064140000.0,223750
1605064200000.0,237019
1605064260000.0,237588
1605064320000.0,221317
1605064380000.0,230378
1605064440000.0,224841
1605064500000.0,249348
1605064560000.0,200689
1605064620000.0,213743
1605064680000.0,209180
1605064740000.0,256243
1605064800000.0,236136
1605064860000.0,191201
1605064920000.0,219941
1605064980000.0,242728
1605065040000.0,234992
1605065100000.0,180195
1605065160000.0,214372
1605065220000.0,197633
1605065280000.0,232805
1605065340000.0,208893
1605065400000.0,227924
1605065460000.0,236354
1605065520000.0,223048
1605065580000.0,216955
1605065640000.0,212742
1605065700000.0,191507
1605065760000.0,219808
1605065820000.0,239842
1605065880000.0,218004
1605065940000.0,218124
1605066000000.0,210901
1605066060000.0,252652
1605066120000.0,234947
1605066180000.0,225890
1605066240000.0,185210
1605066300000.0,201730
1605066360000.0,194059
1605066420000.0,233663
1605066480000.0,227415
1605066540000.0,222765
1605066600000.0,215584
1605066660000.0,222427
1605066720000.0,247071
1605066780000.0,194647
1605066840000.0,219711
1605066900000.0,231277
1605066960000.0,222622
1605067020000.0,240177
1605067080000.0,221497
1605067140000.0,213408
1605067200000.0,216787
1605067260000.0,213192
1605067320000.0,193407
1605067380000.0,216378
1605067440000.0,219088
1605067500000.0,196341
1605067560000.0,225363
1605067620000.0,196010
1605067680000.0,238248
1605067740000.0,248442
1605067800000.0,212049
1605067860000.0,235433
1605067920000.0,232946
1605067980000.0,217772
1605068040000.0,244242
1605068100000.0,227837
1605068160000.0,225637
1605068220000.0,230027
1605068280000.0,208247
1605068340000.0,236476
1605068400000.0,228812
1605068460000.0,230605
1605068520000.0,225156
1605068580000.0,214037
1605068640000.0,231121
1605068700000.0,231303
1605068760000.0,201360
1605068820000.0,201195
1605068880000.0,209035
1605068940000.0,214811
1605069000000.0,193013
1605069060000.0,172079
1605069120000.0,185159
1605069180000.0,199647
1605069240000.0,199875
1605069300000.0,253595
1605069360000.0,229914
1605069420000.0,223782
1605069480000.0,234997
1605069540000.0,235917
1605069600000.0,227589
1605069660000.0,261957
1605069720000.0,280180
1605069780000.0,242385
1605069840000.0,228854
1605069900000.0,254773
1605069960000.0,214453
1605070020000.0,243747
1605070080000.0,258204
1605070140000.0,273472
1605070200000.0,239932
1605070260000.0,231168
1605070320000.0,246820
1605070380000.0,236769
1605070440000.0,241932
1605070500000.0,249684
1605070560000.0,225912
1605070620000.0,252627
1605070680000.0,227689
1605070740000.0,249296
1605070800000.0,268249
1605070860000.0,231751
1605070920000.0,271617
1605070980000.0,320685
1605071040000.0,271771
1605071100000.0,277689
1605071160000.0,261996
1605071220000.0,235304
1605071280000.0,264927
1605071340000.0,246282
1605071400000.0,251491
1605071460000.0,235521
1605071520000.0,254264
1605071580000.0,250740
1605071640000.0,239249
1605071700000.0,239280
1605071760000.0,258499
1605071820000.0,250693
1605071880000.0,289544
1605071940000.0,281920
1605072000000.0,278527
1605072060000.0,282991
1605072120000.0,264652
1605072180000.0,261505
1605072240000.0,262805
1605072300000.0,253547
1605072360000.0,253292
1605072420000.0,231308
1605072480000.0,257278
1605072540000.0,255696
1605072600000.0,251762
1605072660000.0,242148
1605072720000.0,235738
1605072780000.0,249528
1605072840000.0,249699
1605072900000.0,283660
1605072960000.0,248558
1605073020000.0,252382
1605073080000.0,287903
1605073140000.0,265008
1605073200000.0,299605
1605073260000.0,266820
1605073320000.0,276856
1605073380000.0,272429
1605073440000.0,275700
1605073500000.0,292206
1605073560000.0,286528
1605073620000.0,290077
1605073680000.0,261280
1605073740000.0,240079
1605073800000.0,250701
1605073860000.0,277505
1605073920000.0,252826
1605073980000.0,268035
1605074040000.0,246543
1605074100000.0,263674
1605074160000.0,265787
1605074220000.0,244732
1605074280000.0,264255
1605074340000.0,268901
1605074400000.0,246967
1605074460000.0,257556
1605074520000.0,225636
1605074580000.0,228328
1605074640000.0,271209
1605074700000.0,240456
1605074760000.0,272649
1605074820000.0,239711
1605074880000.0,260178
1605074940000.0,224837
1605075000000.0,226490
1605075060000.0,249511
1605075120000.0,241835
1605075180000.0,266423
1605075240000.0,250433
1605075300000.0,260683
1605075360000.0,276563
1605075420000.0,281606
1605075480000.0,238103
1605075540000.0,270268
1605075600000.0,253885
1605075660000.0,252511
1605075720000.0,266172
1605075780000.0,245295
1605075840000.0,220152
1605075900000.0,225449
1605075960000.0,204300
1605076020000.0,221234
1605076080000.0,232407
1605076140000.0,245061
1605076200000.0,212989
1605076260000.0,259286
1605076320000.0,219701
1605076380000.0,212844
1605076440000.0,218638
1605076500000.0,220168
1605076560000.0,239101
1605076620000.0,263160
1605076680000.0,257999
1605076740000.0,261362
1605076800000.0,259493
1605076860000.0,239307
1605076920000.0,270861
1605076980000.0,262922
1605077040000.0,260312
1605077100000.0,239909
1605077160000.0,273349
1605077220000.0,243437
1605077280000.0,237915
1605077340000.0,237720
1605077400000.0,256647
1605077460000.0,232443
1605077520000.0,235326
1605077580000.0,241339
1605077640000.0,245706
1605077700000.0,243396
1605077760000.0,274755
1605077820000.0,253063
1605077880000.0,199151
1605077940000.0,249769
1605078000000.0,241741
1605078060000.0,255340
1605078120000.0,241173
1605078180000.0,224706
1605078240000.0,231400
1605078300000.0,240490
1605078360000.0,224673
1605078420000.0,221945
1605078480000.0,231486
1605078540000.0,243518
1605078600000.0,217023
1605078660000.0,232618
1605078720000.0,228036
1605078780000.0,229083
1605078840000.0,206148
1605078900000.0,226078
1605078960000.0,236576
1605079020000.0,266903
1605079080000.0,240215
1605079140000.0,278928
1605079200000.0,232816
1605079260000.0,249407
1605079320000.0,242146
1605079380000.0,239780
1605079440000.0,225859
1605079500000.0,229818
1605079560000.0,233234
1605079620000.0,240459
1605079680000.0,253202
1605079740000.0,241446
1605079800000.0,256166
1605079860000.0,232647
1605079920000.0,199155
1605079980000.0,236989
1605080040000.0,236041
1605080100000.0,225896
1605080160000.0,238698
1605080220000.0,248736
1605080280000.0,205111
1605080340000.0,218714
1605080400000.0,220669
1605080460000.0,213467
1605080520000.0,212913
1605080580000.0,242549
1605080640000.0,238671
1605080700000.0,261490
1605080760000.0,243136
1605080820000.0,243771
1605080880000.0,203779
1605080940000.0,218549
1605081000000.0,236979
1605081060000.0,223592
1605081120000.0,269810
1605081180000.0,242272
1605081240000.0,245186
1605081300000.0,254368
1605081360000.0,247986
1605081420000.0,222818
1605081480000.0,247470
1605081540000.0,231469
1605081600000.0,255262
1605081660000.0,254388
1605081720000.0,235607
1605081780000.0,220258
1605081840000.0,222088
1605081900000.0,240018
1605081960000.0,249465
1605082020000.0,238915
1605082080000.0,249205
1605082140000.0,215765
1605082200000.0,240960
1605082260000.0,250122
1605082320000.0,249590
1605082380000.0,227131
1605082440000.0,237450
1605082500000.0,246669
1605082560000.0,247342
1605082620000.0,219506
1605082680000.0,225214
1605082740000.0,219855
1605082800000.0,252144
1605082860000.0,250171
1605082920000.0,241505
1605082980000.0,250967
1605083040000.0,249462
1605083100000.0,236809
1605083160000.0,259273
1605083220000.0,267664
1605083280000.0,239340
1605083340000.0,244510
1605083400000.0,232663
1605083460000.0,247399
1605083520000.0,248708
1605083580000.0,261228
1605083640000.0,285036
1605083700000.0,250530
1605083760000.0,281400
1605083820000.0,265348
1605083880000.0,263337
1605083940000.0,238559
1605084000000.0,237171
1605084060000.0,266585
1605084120000.0,245810
1605084180000.0,262793
1605084240000.0,254495
1605084300000.0,254066
1605084360000.0,255696
1605084420000.0,245268
1605084480000.0,258594
1605084540000.0,255147
1605084600000.0,261922
1605084660000.0,245146
1605084720000.0,266286
1605084780000.0,252662
1605084840000.0,267115
1605084900000.0,239422
1605084960000.0,232223
1605085020000.0,241758
1605085080000.0,266226
1605085140000.0,273532
1605085200000.0,234246
1605085260000.0,251110
1605085320000.0,257563
1605085380000.0,223125
1605085440000.0,250882
1605085500000.0,279739
1605085560000.0,256339
1605085620000.0,257190
1605085680000.0,261662
1605085740000.0,250939
1605085800000.0,297006
1605085860000.0,253920
1605085920000.0,283294
1605085980000.0,251149
1605086040000.0,271222
1605086100000.0,275329
1605086160000.0,257438
1605086220000.0,268770
1605086280000.0,228194
1605086340000.0,271722
1605086400000.0,274483
1605086460000.0,239119
1605086520000.0,304861
1605086580000.0,314554
1605086640000.0,259898
1605086700000.0,277772
1605086760000.0,268860
1605086820000.0,293700
1605086880000.0,296720
1605086940000.0,253642
1605087000000.0,284912
1605087060000.0,240746
1605087120000.0,279564
1605087180000.0,271310
1605087240000.0,264505
1605087300000.0,235566
1605087360000.0,242831
1605087420000.0,273500
1605087480000.0,233536
1605087540000.0,241390
1605087600000.0,287819
1605087660000.0,269571
1605087720000.0,260051
1605087780000.0,280906
1605087840000.0,291217
1605087900000.0,291195
1605087960000.0,271088
1605088020000.0,272240
1605088080000.0,292380
1605088140000.0,288631
1605088200000.0,288742
1605088260000.0,265397
1605088320000.0,267546
1605088380000.0,294883
1605088440000.0,285008
1605088500000.0,281002
1605088560000.0,272404
1605088620000.0,293412
1605088680000.0,262064
1605088740000.0,269147
1605088800000.0,282283
1605088860000.0,262367
1605088920000.0,321621
1605088980000.0,302811
1605089040000.0,267036
1605089100000.0,266938
1605089160000.0,291768
1605089220000.0,254888
1605089280000.0,246859
1605089340000.0,277424
1605089400000.0,321370
1605089460000.0,289998
1605089520000.0,292017
1605089580000.0,267520
1605089640000.0,255702
1605089700000.0,257338
1605089760000.0,254909
1605089820000.0,242763
1605089880000.0,247668
1605089940000.0,297521
1605090000000.0,255535
1605090060000.0,265696
1605090120000.0,267180
1605090180000.0,248508
1605090240000.0,309704
1605090300000.0,278385
1605090360000.0,296633
1605090420000.0,303789
1605090480000.0,329709
1605090540000.0,312605
1605090600000.0,298751
1605090660000.0,303224
1605090720000.0,296322
1605090780000.0,244823
1605090840000.0,262334
1605090900000.0,278562
1605090960000.0,268725
1605091020000.0,258391
1605091080000.0,271649
1605091140000.0,222374
1605091200000.0,294838
1605091260000.0,265320
1605091320000.0,307637
1605091380000.0,316880
1605091440000.0,285430
1605091500000.0,327814
1605091560000.0,290065
1605091620000.0,290547
1605091680000.0,321651
1605091740000.0,300607
1605091800000.0,298321
1605091860000.0,290466
1605091920000.0,321470
1605091980000.0,310078
1605092040000.0,314320
1605092100000.0,289606
1605092160000.0,251602
1605092220000.0,287016
1605092280000.0,294949
1605092340000.0,326906
1605092400000.0,328206
1605092460000.0,279105
1605092520000.0,299360
1605092580000.0,262532
1605092640000.0,295005
1605092700000.0,305399
1605092760000.0,313435
1605092820000.0,286331
1605092880000.0,287414
1605092940000.0,295344
1605093000000.0,343255
1605093060000.0,319131
1605093120000.0,299752
1605093180000.0,295822
1605093240000.0,297872
1605093300000.0,303093
1605093360000.0,306000
1605093420000.0,322216
1605093480000.0,314635
1605093540000.0,276985
1605093600000.0,321301
1605093660000.0,299591
1605093720000.0,315293
1605093780000.0,322176
1605093840000.0,278241
1605093900000.0,304116
1605093960000.0,318292
1605094020000.0,293072
1605094080000.0,312575
1605094140000.0,322407
1605094200000.0,328606
1605094260000.0,312790
1605094320000.0,369824
1605094380000.0,347058
1605094440000.0,306806
