time_index,card.nic.bps.avg.r
1605018000000.0,2347408000
1605018060000.0,980742850
1605018120000.0,1163368200
1605018180000.0,6301862000
1605018240000.0,8262280700
1605018300000.0,5798249500
1605018360000.0,5244869600
1605018420000.0,1498639700
1605018480000.0,1336430200
1605018540000.0,1307653500
1605018600000.0,1284468200
1605018660000.0,3727941600
1605018720000.0,2911604500
1605018780000.0,1302536300
1605018840000.0,881397400
1605018900000.0,986600300
1605018960000.0,992599200
1605019020000.0,2367412200
1605019080000.0,2703718000
1605019140000.0,2435388000
1605019200000.0,4248234000
1605019260000.0,5188245500
1605019320000.0,2808950500
1605019380000.0,1278284400
1605019440000.0,1364049400
1605019500000.0,1133853700
1605019560000.0,1052034560
1605019620000.0,836236700
1605019680000.0,4396910000
1605019740000.0,5211760600
1605019800000.0,5243582000
1605019860000.0,5642976000
1605019920000.0,1408018800
1605019980000.0,1346815900
1605020040000.0,1309128800
1605020100000.0,1251624000
1605020160000.0,1241595100
1605020220000.0,1297923500
1605020280000.0,2102442400
1605020340000.0,8507233300
1605020400000.0,4132613400
1605020460000.0,5114532000
1605020520000.0,1084951700
1605020580000.0,722262000
1605020640000.0,882160830
1605020700000.0,961297800
1605020760000.0,1370224900
1605020820000.0,1141102800
1605020880000.0,8023970300
1605020940000.0,3401296400
1605021000000.0,3659342000
1605021060000.0,5458081000
1605021120000.0,800133060
1605021180000.0,891830400
1605021240000.0,1359767600
1605021300000.0,1535747000
1605021360000.0,1497997300
1605021420000.0,1625010200
1605021480000.0,3149203000
1605021540000.0,6172829700
1605021600000.0,3473233000
1605021660000.0,4513543700
1605021720000.0,1442520700
1605021780000.0,1131093900
1605021840000.0,1399282800
1605021900000.0,1483223600
1605021960000.0,1573042600
1605022020000.0,3607701000
1605022080000.0,4555213000
1605022140000.0,1622593900
1605022200000.0,1659796900
1605022260000.0,1627808500
1605022320000.0,1952992300
1605022380000.0,2732020500
1605022440000.0,3823131600
1605022500000.0,1627122600
1605022560000.0,3756472300
1605022620000.0,1770598300
1605022680000.0,1549208600
1605022740000.0,5755230000
1605022800000.0,6962863000
1605022860000.0,5801739300
1605022920000.0,2359779600
1605022980000.0,1127577200
1605023040000.0,1167725000
1605023100000.0,4657071600
1605023160000.0,4350777000
1605023220000.0,1372169600
1605023280000.0,1263115600
1605023340000.0,1249678300
1605023400000.0,1896160000
1605023460000.0,1357216000
1605023520000.0,2689740000
1605023580000.0,13252388
1605023640000.0,2008722200
1605023700000.0,5242608600
1605023760000.0,8296268300
1605023820000.0,6941305000
1605023880000.0,5506887700
1605023940000.0,1972390400
1605024000000.0,1075588000
1605024060000.0,1031818750
1605024120000.0,1165646200
1605024180000.0,1432767400
1605024240000.0,5288426500
1605024300000.0,2657075500
1605024360000.0,1434516200
1605024420000.0,1174491800
1605024480000.0,978069100
1605024540000.0,1158823000
1605024600000.0,2161067500
1605024660000.0,1532350600
1605024720000.0,1700235500
1605024780000.0,3330388700
1605024840000.0,6223570000
1605024900000.0,4921041000
1605024960000.0,5149236000
1605025020000.0,1002098400
1605025080000.0,1068218100
1605025140000.0,1545846300
1605025200000.0,1409635500
1605025260000.0,1312933100
1605025320000.0,1512982000
1605025380000.0,2317533700
1605025440000.0,6707915000
1605025500000.0,4908639700
1605025560000.0,2837524000
1605025620000.0,1376562400
1605025680000.0,1132488000
1605025740000.0,857909570
1605025800000.0,1126647200
1605025860000.0,1270314100
1605025920000.0,4033887700
1605025980000.0,4198205700
1605026040000.0,1212860300
1605026100000.0,677022100
1605026160000.0,6069337000
1605026220000.0,4338865000
1605026280000.0,1894843000
1605026340000.0,943712960
1605026400000.0,916179460
1605026460000.0,3506123500
1605026520000.0,4969285000
1605026580000.0,1228280400
1605026640000.0,1574792100
1605026700000.0,1600707500
1605026760000.0,2373654300
1605026820000.0,3170784800
1605026880000.0,1198549400
1605026940000.0,938650700
1605027000000.0,1155440100
1605027060000.0,2781407200
1605027120000.0,3387683600
1605027180000.0,4135437000
1605027240000.0,1411057900
1605027300000.0,1429347600
1605027360000.0,1069765100
1605027420000.0,1895411700
1605027480000.0,3996106800
1605027540000.0,5596621300
1605027600000.0,1359288200
1605027660000.0,1449473200
1605027720000.0,1529862700
1605027780000.0,1130263600
1605027840000.0,3085340200
1605027900000.0,1727680300
1605027960000.0,2550422000
1605028020000.0,2396556500
1605028080000.0,663619800
1605028140000.0,6853133000
1605028200000.0,4497065000
1605028260000.0,2573720600
1605028320000.0,1295372500
1605028380000.0,1259118200
1605028440000.0,1357604400
1605028500000.0,108352680
1605028560000.0,2828643000
1605028620000.0,1153051500
1605028680000.0,1380778500
1605028740000.0,1074499200
1605028800000.0,3391043300
1605028860000.0,4393528300
1605028920000.0,2001133200
1605028980000.0,1014056060
1605029040000.0,769172700
1605029100000.0,2528830500
1605029160000.0,1304070700
1605029220000.0,1702600400
1605029280000.0,1910593000
1605029340000.0,529516740
1605029400000.0,1137947000
1605029460000.0,6626071000
1605029520000.0,919368800
1605029580000.0,3902559200
1605029640000.0,671937400
1605029700000.0,654107840
1605029760000.0,1625425900
1605029820000.0,4780264
1605029880000.0,1961971800
1605029940000.0,574548600
1605030000000.0,1675226400
1605030060000.0,3934172200
1605030120000.0,2974528800
1605030180000.0,1612639700
1605030240000.0,335136740
1605030300000.0,2776358
1605030360000.0,1680278800
1605030420000.0,885309440
1605030480000.0,948236900
1605030540000.0,610492860
1605030600000.0,713664300
1605030660000.0,2783688000
1605030720000.0,2261571000
1605030780000.0,1003861000
1605030840000.0,185867180
1605030900000.0,476649400
1605030960000.0,960919100
1605031020000.0,868084860
1605031080000.0,3199221
1605031140000.0,468827000
1605031200000.0,209163580
1605031260000.0,3095025700
1605031320000.0,658677100
1605031380000.0,909065000
1605031440000.0,3776593
1605031500000.0,624523000
1605031560000.0,890903300
1605031620000.0,244719420
1605031680000.0,2791983
1605031740000.0,159599680
1605031800000.0,1291090000
1605031860000.0,883754600
1605031920000.0,207359090
1605031980000.0,1812534500
1605032040000.0,607411300
1605032100000.0,312541300
1605032160000.0,1137115400
1605032220000.0,390653220
1605032280000.0,2838461
1605032340000.0,204123360
1605032400000.0,1268056300
1605032460000.0,3002188000
1605032520000.0,390077020
1605032580000.0,4630846
1605032640000.0,702066400
1605032700000.0,414826620
1605032760000.0,1272377900
1605032820000.0,2749243
1605032880000.0,2744279
1605032940000.0,86454104
1605033000000.0,2184838000
1605033060000.0,2679769900
1605033120000.0,268600960
1605033180000.0,336827700
1605033240000.0,320845280
1605033300000.0,933293300
1605033360000.0,841487740
1605033420000.0,2961093
1605033480000.0,2717135
1605033540000.0,2740155
1605033600000.0,2316925000
1605033660000.0,1931319400
1605033720000.0,145409500
1605033780000.0,289019140
1605033840000.0,465391100
1605033900000.0,1045689540
1605033960000.0,292804130
1605034020000.0,2671902
1605034080000.0,2795281
1605034140000.0,37839676
1605034200000.0,2139598800
1605034260000.0,1679813800
1605034320000.0,66685984
1605034380000.0,312606370
1605034440000.0,531777280
1605034500000.0,1144161000
1605034560000.0,3242283
