time_index,card.nic.bps.avg.r
1605018000000.0,17929980000
1605018060000.0,18198684000
1605018120000.0,19607840000
1605018180000.0,19170886000
1605018240000.0,18347977000
1605018300000.0,19134198000
1605018360000.0,18954596000
1605018420000.0,19575525000
1605018480000.0,19951895000
1605018540000.0,18855289000
1605018600000.0,17305252000
1605018660000.0,20287484000
1605018720000.0,18477107000
1605018780000.0,18357283000
1605018840000.0,18380724000
1605018900000.0,19205743000
1605018960000.0,18992173000
1605019020000.0,18484816000
1605019080000.0,20409577000
1605019140000.0,19686263000
1605019200000.0,19605721000
1605019260000.0,19652182000
1605019320000.0,18935642000
1605019380000.0,18004376000
1605019440000.0,18028417000
1605019500000.0,17223238000
1605019560000.0,18698858000
1605019620000.0,17558583000
1605019680000.0,17448065000
1605019740000.0,17562526000
1605019800000.0,16769940000
1605019860000.0,18045874000
1605019920000.0,16716614000
1605019980000.0,17333098000
1605020040000.0,18036880000
1605020100000.0,16612178000
1605020160000.0,15848591000
1605020220000.0,16513915000
1605020280000.0,15243570000
1605020340000.0,16624593000
1605020400000.0,14322157000
1605020460000.0,15704167000
1605020520000.0,15090931000
1605020580000.0,14231553000
1605020640000.0,13721870000
1605020700000.0,15262786000
1605020760000.0,15007600000
1605020820000.0,15863454000
1605020880000.0,17342530000
1605020940000.0,17758763000
1605021000000.0,17410308000
1605021060000.0,15453360000
1605021120000.0,16740221000
1605021180000.0,16679088000
1605021240000.0,17183257000
1605021300000.0,16929371000
1605021360000.0,14861671000
1605021420000.0,14857094000
1605021480000.0,14093974000
1605021540000.0,15601113000
1605021600000.0,15953636000
1605021660000.0,15095761000
1605021720000.0,14432471000
1605021780000.0,13518136000
1605021840000.0,14344757000
1605021900000.0,14506441000
1605021960000.0,16440809000
1605022020000.0,15887846000
1605022080000.0,13841762000
1605022140000.0,13492340000
1605022200000.0,15328484000
1605022260000.0,15304360000
1605022320000.0,15466778000
1605022380000.0,13823610000
1605022440000.0,12619630000
1605022500000.0,15218982000
1605022560000.0,14110045000
1605022620000.0,13381526000
1605022680000.0,13573634000
1605022740000.0,15660048000
1605022800000.0,13912483000
1605022860000.0,13916885000
1605022920000.0,13696453000
1605022980000.0,13941586000
1605023040000.0,11820715000
1605023100000.0,14177717000
1605023160000.0,14811036000
1605023220000.0,13135905000
1605023280000.0,13953895000
1605023340000.0,15288781000
1605023400000.0,14486589000
1605023460000.0,14190503000
1605023520000.0,15268946000
1605023580000.0,16381170000
1605023640000.0,15302148000
1605023700000.0,15744356000
1605023760000.0,14329639000
1605023820000.0,14614884000
1605023880000.0,14210001000
1605023940000.0,14693575000
1605024000000.0,14535648000
1605024060000.0,16681941000
1605024120000.0,15636964000
1605024180000.0,14582710000
1605024240000.0,15913680000
1605024300000.0,16217840000
1605024360000.0,15107203000
1605024420000.0,15743854000
1605024480000.0,16808230000
1605024540000.0,16256485000
1605024600000.0,16833777000
1605024660000.0,17269359000
1605024720000.0,16445762000
1605024780000.0,15056348000
1605024840000.0,14460507000
1605024900000.0,13391152000
1605024960000.0,12624382000
1605025020000.0,13032772000
1605025080000.0,12702447000
1605025140000.0,12446538000
1605025200000.0,12651467000
1605025260000.0,12680679000
1605025320000.0,12589881000
1605025380000.0,11244132000
1605025440000.0,12570267000
1605025500000.0,13049395000
1605025560000.0,9616103000
1605025620000.0,11267859000
1605025680000.0,12595746000
1605025740000.0,12706720000
1605025800000.0,10293236000
1605025860000.0,11891813000
1605025920000.0,12261563000
1605025980000.0,12340786000
1605026040000.0,10107025000
1605026100000.0,10951596000
1605026160000.0,11894289000
1605026220000.0,12664062000
1605026280000.0,11931993000
1605026340000.0,11674602000
1605026400000.0,11224514000
1605026460000.0,10639132000
1605026520000.0,9520326000
1605026580000.0,9677534000
1605026640000.0,9726386000
1605026700000.0,9792201000
1605026760000.0,11620066000
1605026820000.0,10385697000
1605026880000.0,11248613000
1605026940000.0,10708832000
1605027000000.0,9416985000
1605027060000.0,9139326000
1605027120000.0,9790862000
1605027180000.0,10644899000
1605027240000.0,11086320000
1605027300000.0,11000014000
1605027360000.0,11773926000
1605027420000.0,13034050000
1605027480000.0,12323640000
1605027540000.0,12310525000
1605027600000.0,10368502000
1605027720000.0,10893443000
1605027780000.0,11443100000
1605027840000.0,11673038000
1605027960000.0,11699942000
1605028020000.0,12519914000
1605028080000.0,10469655000
1605028140000.0,10329034000
1605028200000.0,8638735000
1605028260000.0,9111215000
1605028320000.0,9386138000
1605028380000.0,9518278000
1605028440000.0,8964858000
1605028500000.0,10475231000
1605028560000.0,10665120000
1605028620000.0,11369008000
1605028680000.0,11974623000
1605028740000.0,11510104000
1605028800000.0,11074745000
1605028860000.0,10805576000
1605028920000.0,11080759000
1605028980000.0,10861598000
1605029040000.0,12080202000
1605029100000.0,11218568000
1605029160000.0,10338978000
1605029220000.0,9719114000
1605029280000.0,9884762000
1605029340000.0,10255310000
1605029400000.0,9662898000
1605029460000.0,10050298000
1605029520000.0,9841708000
1605029580000.0,9447085000
1605029640000.0,9102481000
1605029700000.0,9034009000
1605029760000.0,8912837000
1605029820000.0,8787324000
1605029880000.0,10363662000
1605029940000.0,9457464000
1605030000000.0,9724504000
1605030060000.0,9110965000
1605030120000.0,10635614000
1605030180000.0,10291312000
1605030240000.0,10275447000
1605030300000.0,10602235000
1605030360000.0,10200866000
1605030420000.0,9722837000
1605030480000.0,9488196000
1605030540000.0,9335620000
1605030600000.0,8962308000
1605030660000.0,9066693000
1605030720000.0,8447301000
1605030780000.0,6920282000
1605030840000.0,6499456000
1605030900000.0,7343541000
1605030960000.0,6993095700
1605031020000.0,8077222000
1605031080000.0,9637744000
1605031140000.0,10222590000
1605031200000.0,9274591000
1605031260000.0,8850288000
1605031320000.0,10306290000
1605031380000.0,9676345000
1605031440000.0,8632730000
1605031500000.0,8296214000
1605031560000.0,7401097700
1605031620000.0,7674403000
1605031680000.0,8254455000
1605031740000.0,8843065000
1605031800000.0,9146037000
1605031860000.0,11631267000
1605031920000.0,11936165000
1605031980000.0,9833274000
1605032040000.0,9007632000
1605032100000.0,9052514000
1605032160000.0,8992732000
1605032220000.0,10140344000
1605032280000.0,9359884000
1605032340000.0,8846095000
1605032400000.0,10501124000
1605032460000.0,8951339000
1605032520000.0,8119909400
1605032580000.0,6741311500
1605032640000.0,7715295000
1605032700000.0,7957107000
1605032760000.0,7473365000
1605032820000.0,6022888400
1605032880000.0,6868583400
1605032940000.0,6142117000
1605033000000.0,7564783600
1605033060000.0,7634914000
1605033120000.0,7092614000
1605033180000.0,5948169700
1605033240000.0,6337744000
1605033300000.0,5923807000
1605033360000.0,6691684400
1605033420000.0,6206330400
1605033480000.0,5819062300
1605033540000.0,5779797000
1605033600000.0,6006688000
1605033660000.0,7937527000
1605033720000.0,9076248000
1605033780000.0,8288685600
1605033840000.0,8440242700
1605033900000.0,7591720000
1605033960000.0,7587760000
1605034020000.0,7460752000
1605034080000.0,6770794500
1605034140000.0,7204580000
1605034200000.0,6915244000
1605034260000.0,5844666000
1605034320000.0,5359169000
1605034380000.0,4703706000
1605034440000.0,6266249700
1605034500000.0,6472518000
1605034560000.0,6367857000
1605034620000.0,6555713000
1605034680000.0,6041753600
1605034740000.0,5412800500
1605034800000.0,4357124600
1605034860000.0,4870041000
1605034920000.0,4783491000
1605034980000.0,5272425500
1605035040000.0,5739404300
1605035100000.0,5623001000
1605035160000.0,6163860500
1605035220000.0,6517102600
1605035280000.0,5803643000
1605035340000.0,5734472000
1605035460000.0,5268736500
1605035520000.0,5151711700
1605035580000.0,5820805000
1605035640000.0,5827910700
1605035700000.0,5341704700
1605035760000.0,5487534600
1605035820000.0,5582914600
1605035880000.0,5563838500
1605035940000.0,5040013300
1605036000000.0,4462382600
1605036060000.0,4993667600
1605036120000.0,5144359000
1605036180000.0,5961169400
1605036240000.0,6478399000
1605036300000.0,5683839500
1605036420000.0,4129665500
1605036480000.0,4381939700
1605036540000.0,4662417400
1605036600000.0,6398710000
1605036660000.0,6107835400
1605036720000.0,6608620000
1605036780000.0,6568277000
1605036840000.0,6889824000
1605036900000.0,5642234000
1605036960000.0,6485690400
1605037020000.0,6474516000
1605037080000.0,6569543000
1605037140000.0,6091999000
1605037200000.0,6037825500
1605037260000.0,5324918000
1605037320000.0,5614163000
1605037380000.0,5954259500
1605037440000.0,4810520000
1605037560000.0,4993556500
1605037620000.0,5040242000
1605037680000.0,3950956500
1605037740000.0,4083146500
1605037800000.0,4361009000
1605037860000.0,4832991700
1605037920000.0,5058481700
1605037980000.0,4083027000
1605038040000.0,4188173800
1605038100000.0,4624001000
1605038160000.0,4851315700
1605038220000.0,4685909500
1605038280000.0,4607854600
1605038340000.0,4785336300
1605038400000.0,5672981500
