time_index,card.nic.pps.avg.t
1605027180000.0,397507
1605027240000.0,436976
1605027300000.0,501102
1605027360000.0,525174
1605027420000.0,597087
1605027480000.0,531588
1605027540000.0,484338
1605027600000.0,508007
1605027660000.0,517050
1605027720000.0,506390
1605027780000.0,419689
1605027840000.0,484062
1605027900000.0,424834
1605027960000.0,461321
1605028020000.0,522127
1605028080000.0,427159
1605028140000.0,520202
1605028200000.0,485948
1605028260000.0,585850
1605028320000.0,477659
1605028380000.0,624528
1605028440000.0,520084
1605028500000.0,465402
1605028560000.0,360057
1605028620000.0,431187
1605028680000.0,313856
1605028740000.0,294718
1605028800000.0,413345
1605028860000.0,457447
1605028920000.0,425273
1605028980000.0,412182
1605029040000.0,327018
1605029100000.0,376653
1605029160000.0,411081
1605029220000.0,497115
1605029280000.0,359379
1605029340000.0,285426
1605029400000.0,413856
1605029460000.0,386364
1605029520000.0,359734
1605029580000.0,413043
1605029640000.0,311083
1605029700000.0,420386
1605029760000.0,384161
1605029820000.0,271962
1605029880000.0,347118
1605029940000.0,338308
1605030000000.0,420617
1605030060000.0,331201
1605030120000.0,302539
1605030180000.0,389860
1605030240000.0,412558
1605030300000.0,419177
1605030360000.0,490456
1605030420000.0,461120
1605030480000.0,490288
1605030540000.0,342502
1605030600000.0,415588
1605030660000.0,368855
1605030720000.0,455407
1605030780000.0,316647
1605030840000.0,247734
1605030900000.0,232942
1605030960000.0,332694
1605031020000.0,335013
1605031080000.0,340800
1605031140000.0,399930
1605031200000.0,299758
1605031260000.0,344693
1605031320000.0,245427
1605031380000.0,330192
1605031440000.0,355635
1605031500000.0,381821
1605031560000.0,399619
1605031620000.0,335167
1605031680000.0,423568
1605031740000.0,397237
1605031800000.0,446255
1605031860000.0,387691
1605031920000.0,306513
1605031980000.0,282205
1605032040000.0,420095
1605032100000.0,407506
1605032160000.0,286488
1605032220000.0,319473
1605032280000.0,247566
1605032340000.0,239451
1605032400000.0,323332
1605032460000.0,399426
1605032520000.0,346538
1605032580000.0,319795
1605032640000.0,258889
1605032700000.0,256304
1605032760000.0,289986
1605032820000.0,182352
1605032880000.0,195384
1605032940000.0,279030
1605033000000.0,293589
1605033060000.0,245095
1605033120000.0,274513
1605033180000.0,300714
1605033240000.0,334916
1605033300000.0,400739
1605033360000.0,285432
1605033420000.0,353123
1605033480000.0,268762
1605033540000.0,332976
1605033600000.0,327930
1605033660000.0,347150
1605033720000.0,207883
1605033780000.0,299497
1605033840000.0,310012
1605033900000.0,259882
1605033960000.0,239801
1605034020000.0,370525
1605034080000.0,262418
1605034140000.0,243385
1605034200000.0,180353
1605034260000.0,188883
1605034320000.0,288251
1605034380000.0,243463
1605034440000.0,190659
1605034500000.0,222988
1605034560000.0,231479
1605034620000.0,203045
1605034680000.0,189298
1605034740000.0,251374
1605034800000.0,193489
1605034860000.0,214508
1605034920000.0,286122
1605034980000.0,241331
1605035040000.0,366897
1605035100000.0,215919
1605035160000.0,322834
1605035220000.0,198707
1605035280000.0,239656
1605035340000.0,229147
1605035400000.0,219157
1605035460000.0,180786
1605035520000.0,111774
1605035580000.0,201106
1605035640000.0,177950
1605035700000.0,161964
1605035760000.0,209295
1605035820000.0,226062
1605035880000.0,193556
1605035940000.0,301546
1605036000000.0,225873
1605036060000.0,329275
1605036120000.0,241418
1605036180000.0,246142
1605036240000.0,221968
1605036300000.0,176826
1605036360000.0,229208
1605036420000.0,203270
1605036480000.0,168518
1605036540000.0,245112
1605036600000.0,208624
1605036660000.0,225543
1605036720000.0,245137
1605036780000.0,193378
1605036840000.0,290559
1605036900000.0,325480
1605036960000.0,204500
1605037020000.0,250733
1605037080000.0,226480
1605037140000.0,245924
1605037200000.0,260124
1605037260000.0,237691
1605037380000.0,188638
1605037440000.0,191401
1605037500000.0,262119
1605037560000.0,178719
1605037620000.0,191889
1605037680000.0,214002
1605037740000.0,112049
1605037800000.0,161395
1605037860000.0,146843
1605037920000.0,211529
1605037980000.0,180136
1605038040000.0,151254
1605038100000.0,215433
1605038160000.0,182108
1605038220000.0,228814
1605038280000.0,185630
1605038340000.0,132769
1605038400000.0,186186
1605038460000.0,180245
1605038520000.0,142589
1605038580000.0,191318
1605038640000.0,169498
1605038700000.0,139404
1605038760000.0,174321
1605038880000.0,171854
1605038940000.0,121313
1605039000000.0,126441
1605039120000.0,176140
1605039180000.0,236094
1605039300000.0,263409
1605039360000.0,218028
1605039420000.0,241477
1605039480000.0,204731
1605039540000.0,243217
1605039660000.0,216864
1605039720000.0,184352
1605039780000.0,193082
1605039840000.0,112929
1605039900000.0,136587
1605039960000.0,130655
1605040020000.0,159163
1605040140000.0,144383
1605040200000.0,249514
1605040260000.0,128345
1605040320000.0,131508
1605040380000.0,258136
1605040440000.0,104010
1605040560000.0,179517
1605040620000.0,145470
1605040680000.0,170507
1605040740000.0,139106
1605040800000.0,151753
1605040860000.0,160285
1605040980000.0,180032
1605041040000.0,137513
1605041100000.0,138384
1605041160000.0,195815
1605041220000.0,160624
1605041280000.0,199949
1605041340000.0,162349
1605041400000.0,220076
1605041460000.0,152298
1605041520000.0,226451
1605041580000.0,167939
1605041640000.0,145237
1605041700000.0,208034
1605041760000.0,187915
1605041820000.0,126614
1605041880000.0,135282
1605041940000.0,196943
1605042000000.0,220298
1605042060000.0,128919
1605042120000.0,77299
1605042180000.0,182577
1605042240000.0,179908
1605042300000.0,174075
1605042360000.0,191964
1605042420000.0,204798
1605042480000.0,154480
1605042540000.0,225711
1605042600000.0,223904
1605042660000.0,184630
1605042720000.0,187258
1605042780000.0,159508
1605042840000.0,143903
1605042900000.0,203882
1605042960000.0,138277
1605043020000.0,147254
1605043080000.0,111523
1605043140000.0,155151
1605043200000.0,160813
1605043260000.0,107542
1605043320000.0,150532
1605043380000.0,140679
1605043440000.0,82383
1605043500000.0,111027
1605043560000.0,80912
1605043620000.0,86721
1605043680000.0,164974
1605043740000.0,217999
1605043800000.0,292611
1605043860000.0,209295
1605043920000.0,198949
1605043980000.0,128851
1605044040000.0,108661
1605044100000.0,167335
1605044160000.0,171101
1605044220000.0,153772
1605044280000.0,173871
1605044340000.0,160602
1605044400000.0,162077
1605044460000.0,233867
1605044520000.0,199643
1605044580000.0,315190
1605044640000.0,193649
1605044700000.0,142369
1605044760000.0,120849
1605044820000.0,132141
1605044880000.0,231287
1605044940000.0,140892
1605045000000.0,123563
1605045060000.0,146663
1605045120000.0,90974
1605045180000.0,109535
1605045240000.0,128221
1605045300000.0,152494
1605045360000.0,156934
1605045420000.0,112955
1605045480000.0,101090
1605045540000.0,127975
1605045600000.0,78649
1605045660000.0,131202
1605045720000.0,89314
1605045780000.0,146490
1605045840000.0,169441
1605045900000.0,128689
1605045960000.0,144886
1605046020000.0,159838
1605046080000.0,160890
1605046140000.0,133400
1605046200000.0,153160
1605046260000.0,164282
1605046320000.0,134985
1605046380000.0,146718
1605046440000.0,137514
1605046500000.0,133606
1605046560000.0,123432
1605046620000.0,104093
1605046680000.0,83000
1605046740000.0,149535
1605046800000.0,129326
1605046860000.0,110289
1605046920000.0,135474
1605046980000.0,156492
1605047040000.0,88232
1605047100000.0,137688
1605047160000.0,111922
1605047220000.0,170684
1605047280000.0,206920
1605047340000.0,205045
1605047400000.0,221812
1605047460000.0,195221
1605047520000.0,146366
1605047580000.0,108119
1605047640000.0,150980
1605047700000.0,165546
1605047760000.0,178618
1605047820000.0,168564
1605047880000.0,138142
1605047940000.0,198398
1605048000000.0,182277
1605048060000.0,149710
1605048120000.0,104369
1605048180000.0,201559
1605048240000.0,161873
1605048300000.0,131916
1605048360000.0,153307
1605048420000.0,141408
1605048480000.0,196454
1605048540000.0,180383
1605048600000.0,258185
1605048660000.0,142098
1605048720000.0,169484
1605048780000.0,121450
1605048840000.0,136587
1605048900000.0,108778
1605048960000.0,129710
1605049020000.0,110100
1605049080000.0,156574
1605049140000.0,123918
1605049200000.0,148560
1605049260000.0,199582
1605049320000.0,151712
1605049380000.0,168070
1605049440000.0,248865
1605049500000.0,250871
1605049560000.0,209917
1605049620000.0,233567
1605049680000.0,252792
1605049740000.0,231370
1605049800000.0,185985
1605049860000.0,131915
1605049920000.0,170012
1605049980000.0,201118
1605050040000.0,238273
1605050100000.0,150401
1605050160000.0,145277
1605050220000.0,151788
1605050280000.0,153497
1605050340000.0,155166
1605050400000.0,158698
1605050460000.0,185904
1605050520000.0,173127
1605050580000.0,219482
1605050640000.0,238168
1605050700000.0,223365
1605050760000.0,200942
1605050820000.0,129811
1605050880000.0,260048
1605050940000.0,139635
1605051000000.0,191487
1605051060000.0,164108
1605051120000.0,123815
1605051180000.0,166441
1605051240000.0,245297
1605051300000.0,201322
1605051360000.0,271543
1605051420000.0,223343
1605051480000.0,180061
1605051540000.0,239587
1605051600000.0,195240
1605051660000.0,264442
1605051720000.0,242620
1605051780000.0,246653
1605051840000.0,358867
1605051900000.0,364688
1605051960000.0,252788
1605052020000.0,197057
1605052080000.0,212327
1605052140000.0,265592
1605052200000.0,170336
1605052260000.0,153651
1605052320000.0,205101
1605052380000.0,201981
1605052440000.0,197628
1605052500000.0,147741
1605052560000.0,159931
1605052620000.0,183556
1605052680000.0,179591
1605052740000.0,191454
1605052800000.0,263099
1605052860000.0,210065
1605052920000.0,147643
1605052980000.0,155904
1605053040000.0,261426
1605053100000.0,277037
1605053160000.0,220521
1605053220000.0,206046
1605053280000.0,178343
1605053340000.0,238722
1605053400000.0,154925
1605053460000.0,278288
1605053520000.0,304936
1605053580000.0,264062
1605053640000.0,248241
1605053700000.0,249049
1605053760000.0,250952
1605053820000.0,217805
1605053880000.0,214107
1605053940000.0,265125
1605054000000.0,285716
1605054060000.0,321074
1605054120000.0,312591
1605054180000.0,351779
1605054240000.0,305126
1605054300000.0,310377
1605054360000.0,350832
1605054420000.0,200848
1605054480000.0,243949
1605054540000.0,224178
1605054600000.0,225713
1605054660000.0,283900
1605054720000.0,274565
1605054780000.0,245063
1605054840000.0,243797
1605054900000.0,336881
1605054960000.0,420671
1605055020000.0,294716
1605055080000.0,251854
1605055140000.0,277096
1605055200000.0,283866
1605055260000.0,303734
1605055320000.0,343939
1605055380000.0,269372
1605055440000.0,318627
1605055500000.0,390959
1605055560000.0,305104
1605055620000.0,304271
1605055680000.0,237320
1605055740000.0,229160
1605055800000.0,236572
1605055860000.0,208920
1605055920000.0,237173
1605055980000.0,298525
1605056040000.0,353277
1605056100000.0,339302
1605056160000.0,234791
1605056220000.0,276366
1605056280000.0,214514
1605056340000.0,310794
1605056400000.0,367398
1605056460000.0,399478
1605056520000.0,268042
1605056580000.0,286739
1605056640000.0,411897
1605056700000.0,475740
1605056760000.0,270595
1605056820000.0,296137
1605056880000.0,256867
1605056940000.0,242968
1605057000000.0,260046
1605057060000.0,354004
1605057120000.0,349288
1605057180000.0,343002
1605057240000.0,241598
1605057300000.0,314244
1605057360000.0,303765
1605057420000.0,311487
1605057480000.0,367780
1605057540000.0,364882
1605057600000.0,271871
1605057660000.0,351923
1605057720000.0,430101
1605057780000.0,290316
1605057840000.0,363600
1605057900000.0,286265
1605057960000.0,252512
1605058020000.0,351461
1605058080000.0,255339
1605058140000.0,290584
1605058200000.0,359219
1605058260000.0,383910
1605058320000.0,299006
1605058380000.0,254010
1605058440000.0,221971
1605058500000.0,259244
1605058560000.0,234764
1605058620000.0,285742
1605058680000.0,192967
1605058740000.0,274044
1605058800000.0,308840
1605058860000.0,386312
1605058920000.0,297248
1605058980000.0,313744
1605059040000.0,353802
1605059100000.0,353818
1605059160000.0,320670
1605059220000.0,381679
1605059280000.0,372205
1605059340000.0,390820
1605059400000.0,340560
1605059460000.0,379004
1605059520000.0,378264
1605059580000.0,278107
1605059640000.0,268773
1605059700000.0,326998
1605059760000.0,407033
1605059820000.0,405699
1605059880000.0,341169
1605059940000.0,491011
1605060000000.0,440073
1605060060000.0,449279
1605060120000.0,467620
1605060180000.0,345175
1605060240000.0,411250
1605060300000.0,449101
1605060360000.0,295933
1605060420000.0,261272
1605060480000.0,272681
1605060540000.0,230944
1605060600000.0,318294
1605060660000.0,287235
1605060720000.0,401648
1605060780000.0,384072
1605060840000.0,347151
1605060900000.0,361590
1605060960000.0,420690
1605061020000.0,307977
1605061080000.0,249922
1605061140000.0,326811
1605061200000.0,291887
1605061260000.0,403228
1605061320000.0,395492
1605061380000.0,281677
1605061440000.0,310761
1605061500000.0,379512
1605061560000.0,403368
1605061620000.0,427996
1605061680000.0,386182
1605061740000.0,290461
1605061800000.0,315099
1605061860000.0,443102
1605061920000.0,399275
1605061980000.0,441658
1605062040000.0,458054
1605062100000.0,581997
1605062160000.0,431251
1605062220000.0,459867
1605062280000.0,418459
1605062340000.0,357435
1605062400000.0,413142
1605062460000.0,397708
1605062520000.0,484747
1605062580000.0,390752
1605062640000.0,356232
1605062700000.0,317974
1605062760000.0,331956
1605062820000.0,328091
1605062880000.0,482060
1605062940000.0,371420
1605063000000.0,320997
1605063060000.0,371194
1605063120000.0,398335
1605063180000.0,384444
1605063240000.0,391532
1605063300000.0,529064
1605063360000.0,592742
1605063420000.0,485969
1605063480000.0,374030
1605063540000.0,464348
1605063600000.0,542405
1605063660000.0,333766
1605063720000.0,426596
1605063780000.0,386886
1605063840000.0,372562
1605063900000.0,407846
1605063960000.0,369755
1605064020000.0,496229
1605064080000.0,544016
1605064140000.0,459378
1605064200000.0,543337
1605064260000.0,477855
1605064320000.0,399827
1605064380000.0,449143
1605064440000.0,451126
1605064500000.0,477193
1605064560000.0,452328
1605064620000.0,381693
1605064680000.0,432594
1605064740000.0,466704
1605064800000.0,504210
1605064860000.0,452501
1605064920000.0,406567
1605064980000.0,467104
1605065040000.0,457343
1605065100000.0,489555
1605065160000.0,454298
1605065220000.0,588925
1605065280000.0,440634
1605065340000.0,377738
1605065400000.0,370961
1605065460000.0,410001
1605065520000.0,448290
1605065580000.0,371865
1605065640000.0,372341
1605065700000.0,373223
1605065760000.0,529441
1605065820000.0,348416
1605065880000.0,325792
1605065940000.0,424454
1605066000000.0,556041
1605066060000.0,443289
1605066120000.0,472138
1605066180000.0,381711
1605066240000.0,409365
1605066300000.0,405850
1605066360000.0,466718
1605066420000.0,396322
1605066480000.0,487831
1605066540000.0,439356
1605066600000.0,316817
1605066660000.0,415610
1605066720000.0,478225
1605066780000.0,522041
1605066840000.0,392133
1605066900000.0,381281
1605066960000.0,435392
1605067020000.0,453536
1605067080000.0,473968
1605067140000.0,517358
1605067200000.0,563860
1605067260000.0,518106
1605067320000.0,362864
1605067380000.0,369813
1605067440000.0,384421
1605067500000.0,459900
1605067560000.0,343214
1605067620000.0,347072
1605067680000.0,277314
1605067740000.0,421254
1605067800000.0,438959
1605067860000.0,329394
1605067920000.0,320274
1605067980000.0,279131
1605068040000.0,389455
1605068100000.0,470090
1605068160000.0,432882
1605068220000.0,394865
1605068280000.0,311302
1605068340000.0,446501
1605068400000.0,489995
1605068460000.0,516319
1605068520000.0,682858
1605068580000.0,539010
1605068640000.0,529573
1605068700000.0,563759
1605068760000.0,484028
1605068820000.0,483345
1605068880000.0,424705
1605068940000.0,419684
1605069000000.0,560594
1605069060000.0,403784
1605069120000.0,458936
1605069180000.0,464827
1605069240000.0,464479
1605069300000.0,371886
1605069360000.0,548464
1605069420000.0,455111
1605069480000.0,392301
1605069540000.0,570836
1605069600000.0,407692
1605069660000.0,362737
1605069720000.0,434432
1605069780000.0,518865
1605069840000.0,326808
1605069900000.0,322974
1605069960000.0,388192
1605070020000.0,489831
1605070080000.0,497636
1605070140000.0,480212
1605070200000.0,479555
1605070260000.0,352172
1605070320000.0,404568
1605070380000.0,311755
1605070440000.0,344696
1605070500000.0,438614
1605070560000.0,426744
1605070620000.0,459545
1605070680000.0,327830
1605070740000.0,382851
1605070800000.0,407837
1605070860000.0,436690
1605070920000.0,410695
1605070980000.0,425210
1605071040000.0,466872
1605071100000.0,457845
1605071160000.0,474958
1605071220000.0,544269
1605071280000.0,630716
1605071340000.0,594129
1605071400000.0,315277
1605071460000.0,525775
1605071520000.0,565047
1605071580000.0,489098
1605071640000.0,450088
1605071700000.0,426369
1605071760000.0,441606
1605071820000.0,383426
1605071880000.0,453676
1605071940000.0,508140
1605072000000.0,519816
1605072060000.0,421639
1605072120000.0,536354
1605072180000.0,549597
1605072240000.0,545579
1605072300000.0,472317
1605072360000.0,588165
1605072420000.0,337409
1605072480000.0,477352
1605072540000.0,417569
1605072600000.0,332050
1605072660000.0,342685
1605072720000.0,483256
1605072780000.0,565970
1605072840000.0,490692
1605072900000.0,405289
1605072960000.0,408994
1605073020000.0,551478
1605073080000.0,463212
1605073140000.0,378210
1605073200000.0,423205
1605073260000.0,461141
1605073320000.0,413734
1605073380000.0,460514
1605073440000.0,491668
1605073500000.0,459623
1605073560000.0,472411
1605073620000.0,535651
1605073680000.0,544440
1605073740000.0,459855
1605073800000.0,432579
1605073860000.0,388361
1605073920000.0,260297
1605073980000.0,349770
1605074040000.0,398371
1605074100000.0,387416
1605074160000.0,487045
1605074220000.0,457984
1605074280000.0,442900
1605074340000.0,598158
1605074400000.0,534043
1605074460000.0,420661
1605074520000.0,444830
1605074580000.0,462940
1605074640000.0,575475
1605074700000.0,457557
1605074760000.0,548145
1605074820000.0,478951
1605074880000.0,397805
1605074940000.0,476054
1605075000000.0,388561
1605075060000.0,268529
1605075120000.0,332269
1605075180000.0,355087
1605075240000.0,417074
1605075300000.0,464957
1605075360000.0,409877
1605075420000.0,335235
1605075480000.0,498980
1605075540000.0,379482
1605075600000.0,551846
1605075660000.0,497789
1605075720000.0,353919
1605075780000.0,482317
1605075840000.0,486175
1605075900000.0,422729
1605075960000.0,507707
1605076020000.0,493239
1605076080000.0,464185
1605076140000.0,484653
1605076200000.0,409646
1605076260000.0,405793
1605076320000.0,453383
1605076380000.0,530569
1605076440000.0,405657
1605076500000.0,479251
1605076560000.0,562821
1605076620000.0,406422
1605076680000.0,462896
1605076740000.0,319971
1605076800000.0,396581
1605076860000.0,433821
1605076920000.0,535892
1605076980000.0,552011
1605077040000.0,544663
1605077100000.0,604056
1605077160000.0,457714
1605077220000.0,482736
1605077280000.0,437936
1605077340000.0,458188
1605077400000.0,464325
1605077460000.0,551042
1605077520000.0,495197
1605077580000.0,472446
1605077640000.0,348455
1605077700000.0,427567
1605077760000.0,446829
1605077820000.0,594601
1605077880000.0,425760
1605077940000.0,415524
1605078000000.0,421983
1605078060000.0,464836
1605078120000.0,507181
1605078180000.0,413730
1605078240000.0,515994
1605078300000.0,469532
1605078360000.0,611479
1605078420000.0,520116
1605078480000.0,490632
1605078540000.0,421365
1605078600000.0,402208
1605078660000.0,570195
1605078720000.0,431041
1605078780000.0,518030
1605078840000.0,531295
1605078900000.0,615266
1605078960000.0,578183
1605079020000.0,519528
1605079080000.0,535431
1605079140000.0,582761
1605079200000.0,425884
1605079260000.0,407767
1605079320000.0,437499
1605079380000.0,459737
1605079440000.0,336489
1605079500000.0,534829
1605079560000.0,499481
1605079620000.0,475585
1605079680000.0,457148
1605079740000.0,591016
1605079800000.0,446956
1605079860000.0,436195
1605079920000.0,336125
1605079980000.0,463563
1605080040000.0,444449
1605080100000.0,534905
1605080160000.0,509474
1605080220000.0,591650
1605080280000.0,359675
1605080340000.0,413240
1605080400000.0,400723
1605080460000.0,426746
1605080520000.0,365652
1605080580000.0,483108
1605080640000.0,357141
1605080700000.0,398998
1605080760000.0,470841
1605080820000.0,434529
1605080880000.0,449352
1605080940000.0,381228
1605081000000.0,409979
1605081060000.0,481446
1605081120000.0,495686
1605081180000.0,477313
1605081240000.0,554377
1605081300000.0,394918
1605081360000.0,388012
1605081420000.0,385115
1605081480000.0,506813
1605081540000.0,504398
1605081600000.0,498171
1605081660000.0,597743
1605081720000.0,441339
1605081780000.0,603704
1605081840000.0,452468
1605081900000.0,473061
1605081960000.0,564145
1605082020000.0,514302
1605082080000.0,382378
1605082140000.0,356323
1605082200000.0,451840
1605082260000.0,557362
1605082320000.0,594641
1605082380000.0,575230
1605082440000.0,441309
1605082500000.0,450155
1605082560000.0,418631
1605082620000.0,362527
1605082680000.0,356698
1605082740000.0,419073
1605082800000.0,399326
1605082860000.0,449368
1605082920000.0,428791
1605082980000.0,492214
1605083040000.0,425263
1605083100000.0,435651
1605083160000.0,571453
1605083220000.0,533425
1605083280000.0,590471
1605083340000.0,723433
1605083400000.0,545763
1605083460000.0,528353
1605083520000.0,430807
1605083580000.0,480700
1605083640000.0,373736
1605083700000.0,461044
1605083760000.0,466545
1605083820000.0,532797
1605083880000.0,548593
1605083940000.0,534986
1605084000000.0,516806
1605084060000.0,573787
1605084120000.0,536324
1605084180000.0,601265
1605084240000.0,505692
1605084300000.0,321266
1605084360000.0,440073
1605084420000.0,579402
1605084480000.0,680418
1605084540000.0,569811
1605084600000.0,677671
1605084660000.0,660542
1605084720000.0,560663
1605084780000.0,555453
1605084840000.0,399372
1605084900000.0,388986
1605084960000.0,606880
1605085020000.0,443485
1605085080000.0,546093
1605085140000.0,600967
1605085200000.0,588688
1605085260000.0,571147
1605085320000.0,718756
1605085380000.0,585559
1605085440000.0,421624
1605085500000.0,459300
1605085560000.0,605202
1605085620000.0,611035
1605085680000.0,588053
1605085740000.0,666003
1605085800000.0,556037
1605085860000.0,720561
1605085920000.0,719834
1605085980000.0,593302
1605086040000.0,511521
1605086100000.0,645539
1605086160000.0,619901
1605086220000.0,617860
1605086280000.0,468274
1605086340000.0,520740
1605086400000.0,494924
1605086460000.0,419987
1605086520000.0,477536
1605086580000.0,410231
1605086640000.0,526826
1605086700000.0,574581
1605086760000.0,465046
1605086820000.0,506141
1605086880000.0,414053
1605086940000.0,430846
1605087000000.0,434541
1605087060000.0,456133
1605087120000.0,409110
1605087180000.0,605956
1605087240000.0,531386
1605087300000.0,623216
1605087360000.0,694897
1605087420000.0,551640
1605087480000.0,676553
1605087540000.0,678749
1605087600000.0,684308
1605087660000.0,706909
1605087720000.0,666980
1605087780000.0,738417
1605087840000.0,838105
1605087900000.0,857050
1605087960000.0,656802
1605088020000.0,751926
1605088080000.0,664085
1605088140000.0,662824
1605088200000.0,692885
1605088260000.0,690611
1605088320000.0,711768
1605088380000.0,604732
1605088440000.0,671046
1605088500000.0,506678
1605088560000.0,535321
1605088620000.0,695720
1605088680000.0,700399
1605088740000.0,583572
1605088800000.0,884922
1605088860000.0,834608
1605088920000.0,914563
1605088980000.0,742183
1605089040000.0,726755
1605089100000.0,555998
1605089160000.0,622384
1605089220000.0,609575
1605089280000.0,530784
1605089340000.0,446253
1605089400000.0,526962
1605089460000.0,575490
1605089520000.0,536800
1605089580000.0,535910
1605089640000.0,497968
1605089700000.0,503419
1605089760000.0,630457
1605089820000.0,556313
1605089880000.0,547500
1605089940000.0,560894
1605090000000.0,661339
1605090060000.0,504839
1605090120000.0,641413
1605090180000.0,649722
1605090240000.0,644155
1605090300000.0,473772
1605090360000.0,574241
1605090420000.0,508159
1605090480000.0,692323
1605090540000.0,516240
1605090600000.0,429978
1605090660000.0,631399
1605090720000.0,579678
1605090780000.0,588258
1605090840000.0,588019
1605090900000.0,495319
1605090960000.0,490795
1605091020000.0,537651
1605091080000.0,711329
1605091140000.0,710713
1605091200000.0,754513
1605091260000.0,643589
1605091320000.0,583729
1605091380000.0,528473
1605091440000.0,410161
1605091500000.0,497309
1605091560000.0,640633
1605091620000.0,547651
1605091680000.0,618672
1605091740000.0,498238
1605091800000.0,560275
1605091860000.0,542496
1605091920000.0,622484
1605091980000.0,611518
1605092040000.0,592578
1605092100000.0,654441
1605092160000.0,702532
1605092220000.0,588407
1605092280000.0,639839
1605092340000.0,547528
1605092400000.0,599952
1605092460000.0,663886
1605092520000.0,610227
1605092580000.0,595793
1605092640000.0,567138
1605092700000.0,451612
1605092760000.0,603226
1605092820000.0,691092
1605092880000.0,616635
1605092940000.0,611422
1605093000000.0,649202
1605093060000.0,615328
1605093120000.0,701016
1605093180000.0,608301
1605093240000.0,673297
1605093300000.0,656567
1605093360000.0,671216
1605093420000.0,613099
1605093480000.0,622274
1605093540000.0,639349
1605093600000.0,636318
1605093660000.0,649830
1605093720000.0,641377
1605093780000.0,544560
1605093840000.0,737669
1605093900000.0,671940
1605093960000.0,717046
1605094020000.0,492469
1605094080000.0,683687
1605094140000.0,552461
1605094200000.0,614882
1605094260000.0,772122
1605094320000.0,721688
1605094380000.0,623574
1605094440000.0,503958
1605094500000.0,691638
1605094560000.0,914003
