time_index,card.nic.bps.avg.r
1605018000000.0,14132374000
1605018060000.0,14195585000
1605018120000.0,15244919000
1605018180000.0,14431101000
1605018240000.0,15581753000
1605018300000.0,14166947000
1605018360000.0,14283734000
1605018420000.0,14005790000
1605018480000.0,13530484000
1605018540000.0,12300964000
1605018600000.0,12278767000
1605018660000.0,10872842000
1605018720000.0,12535770000
1605018780000.0,11716942000
1605018840000.0,12488393000
1605018900000.0,12440187000
1605018960000.0,13073997000
1605019020000.0,14266960000
1605019080000.0,13511696000
1605019140000.0,13560871000
1605019200000.0,12848912000
1605019260000.0,12163330000
1605019320000.0,13275539000
1605019380000.0,12178234000
1605019440000.0,12839682000
1605019500000.0,12408525000
1605019560000.0,11985342000
1605019620000.0,12098716000
1605019680000.0,11858583000
1605019740000.0,11686734000
1605019800000.0,13888719000
1605019860000.0,15283101000
1605019920000.0,14505364000
1605019980000.0,13974472000
1605020040000.0,14084854000
1605020100000.0,13145404000
1605020160000.0,12631871000
1605020220000.0,13400942000
1605020280000.0,11546514000
1605020340000.0,12122812000
1605020400000.0,12474547000
1605020460000.0,11441277000
1605020520000.0,10955168000
1605020580000.0,10092108000
1605020640000.0,11190925000
1605020700000.0,12025310000
1605020760000.0,12397304000
1605020820000.0,11981036000
1605020880000.0,11761841000
1605020940000.0,11494705000
1605021000000.0,10523079000
1605021060000.0,10482213000
1605021120000.0,9950007000
1605021180000.0,9919654000
1605021240000.0,9366970000
1605021300000.0,11023733000
1605021360000.0,9829676000
1605021420000.0,9279485000
1605021480000.0,10439305000
1605021540000.0,9834497000
1605021600000.0,10933060000
1605021660000.0,11739854000
1605021720000.0,11845777000
1605021780000.0,11316800000
1605021840000.0,9968259000
1605021900000.0,9900989000
1605021960000.0,10894023000
1605022020000.0,10836570000
1605022080000.0,10974195000
1605022140000.0,9911329000
1605022200000.0,10668060000
1605022260000.0,11274373000
1605022320000.0,10537382000
1605022380000.0,10625320000
1605022440000.0,10889794000
1605022500000.0,10300963000
1605022560000.0,9297262000
1605022620000.0,9924966000
1605022680000.0,8802865000
1605022740000.0,9624327000
1605022800000.0,8902970000
1605022860000.0,8918036000
1605022920000.0,9113233000
1605022980000.0,10653254000
1605023040000.0,10016512000
1605023100000.0,9348270000
1605023160000.0,9669572000
1605023220000.0,10536266000
1605023280000.0,9034927000
1605023340000.0,8920498000
1605023400000.0,10347127000
1605023460000.0,12136207000
1605023520000.0,11450177000
1605023580000.0,11231603000
1605023640000.0,10687753000
1605023700000.0,11835729000
1605023760000.0,9667682000
1605023820000.0,9099844000
1605023880000.0,9510615000
1605023940000.0,9044914000
1605024000000.0,8275171000
1605024060000.0,8372416500
1605024120000.0,10336538000
1605024180000.0,12285181000
1605024240000.0,12828783000
1605024300000.0,11128825000
1605024360000.0,10328246000
1605024420000.0,11243898000
1605024480000.0,10351649000
1605024540000.0,10792282000
1605024600000.0,10590095000
1605024660000.0,11007575000
1605024720000.0,12236941000
1605024780000.0,11743199000
1605024840000.0,11602261000
1605024900000.0,12550839000
1605024960000.0,12455345000
1605025020000.0,10915717000
1605025080000.0,10333911000
1605025140000.0,9665780000
1605025200000.0,8952037000
1605025260000.0,10155934000
1605025320000.0,11707692000
1605025380000.0,12067450000
1605025440000.0,10777727000
1605025500000.0,9714666000
1605025560000.0,9304383000
1605025620000.0,8413792000
1605025680000.0,10825107000
1605025740000.0,10126791000
1605025800000.0,9834677000
1605025860000.0,10469662000
1605025920000.0,10138379000
1605025980000.0,10111905000
1605026040000.0,9819388000
1605026100000.0,10480590000
1605026160000.0,8867244000
1605026220000.0,9644471000
1605026280000.0,8829566000
1605026340000.0,8641597000
1605026400000.0,9438954000
1605026460000.0,9681424000
1605026520000.0,8340460500
1605026580000.0,7854145500
1605026640000.0,8397951500
1605026700000.0,8686274000
1605026760000.0,7193808000
1605026820000.0,8326036500
1605026880000.0,8299408400
1605026940000.0,7506486000
1605027000000.0,7722178000
1605027060000.0,7599278600
1605027120000.0,7004698600
1605027180000.0,7801954000
1605027240000.0,6768091000
1605027300000.0,6697966000
1605027360000.0,6913647000
1605027420000.0,6737546000
1605027480000.0,5866575000
1605027540000.0,6839880000
1605027600000.0,7470560000
1605027660000.0,6449801000
1605027720000.0,6509392400
1605027780000.0,7041953300
1605027840000.0,7363097600
1605027900000.0,7508752400
1605027960000.0,7190830000
1605028020000.0,6932115500
1605028080000.0,7302770700
1605028140000.0,6599869400
1605028200000.0,7144642600
1605028260000.0,7209929700
1605028320000.0,7312436000
1605028380000.0,5783678000
1605028440000.0,6526031400
1605028500000.0,7018130400
1605028560000.0,7536829400
1605028620000.0,9320755000
1605028680000.0,8066555000
1605028740000.0,7776011300
1605028800000.0,8415787000
1605028860000.0,6892805000
1605028920000.0,7047854000
1605028980000.0,6733240300
1605029040000.0,7655619600
1605029100000.0,7637607400
1605029160000.0,8675972000
1605029220000.0,7452545500
1605029280000.0,8249599000
1605029340000.0,7606218000
1605029400000.0,7176986600
1605029460000.0,7222166000
1605029520000.0,6205536000
1605029580000.0,5873133000
1605029640000.0,7647724500
1605029700000.0,7583657500
1605029760000.0,6365803000
1605029820000.0,7590029000
1605029880000.0,7796491000
1605030000000.0,7960071000
1605030060000.0,6951019000
1605030120000.0,6709466000
1605030180000.0,6591842000
1605030240000.0,7101879300
1605030300000.0,8277311000
1605030360000.0,8128710000
1605030420000.0,6641189000
1605030480000.0,7658545700
1605030540000.0,7090907000
1605030600000.0,7669794000
1605030660000.0,6807598000
1605030720000.0,7009868300
1605030780000.0,7028716000
1605030840000.0,7386309600
1605030900000.0,7228456000
1605031020000.0,6759956000
1605031080000.0,7291440000
1605031140000.0,8420330000
1605031200000.0,7743670000
1605031260000.0,7107325400
1605031320000.0,8438644700
1605031380000.0,6694740000
1605031440000.0,7037462000
1605031500000.0,7025583000
1605031560000.0,7669318700
1605031620000.0,8432058000
1605031680000.0,7782805500
1605031740000.0,7370631700
1605031800000.0,7459066400
1605031860000.0,7349858300
1605031920000.0,4837237000
1605031980000.0,3585735000
1605032040000.0,4125936000
1605032100000.0,4023071700
1605032160000.0,4574298600
1605032220000.0,4508288000
1605032280000.0,4095581200
1605032340000.0,4769645600
1605032400000.0,4505445400
1605032460000.0,3527635500
1605032520000.0,3395091000
1605032580000.0,4136440600
1605032640000.0,3540415700
1605032700000.0,3668448500
1605032760000.0,3887120100
1605032820000.0,3838333400
1605032880000.0,4263392800
1605032940000.0,5418160000
1605033000000.0,4810080000
1605033060000.0,4027935200
1605033120000.0,4770988500
1605033180000.0,4294690300
1605033240000.0,4714661000
1605033300000.0,4606713300
1605033360000.0,4242446000
1605033420000.0,4564083700
1605033480000.0,4395603000
1605033540000.0,4632704000
1605033600000.0,4724094500
1605033660000.0,4339946500
1605033720000.0,3179637800
1605033780000.0,3941575200
1605033840000.0,3128932000
1605033900000.0,2948206300
1605033960000.0,3370783700
1605034020000.0,3792255000
1605034080000.0,3222376200
1605034140000.0,3343420400
1605034200000.0,4197311500
1605034260000.0,4095639000
1605034320000.0,4451224000
1605034380000.0,4365097500
1605034440000.0,4251629000
1605034500000.0,4311562000
1605034560000.0,3576647700
1605034620000.0,4203468800
1605034680000.0,3657964800
1605034740000.0,3850549500
1605034800000.0,3762424800
1605034860000.0,4081706000
1605034920000.0,4834479600
1605034980000.0,4826185000
1605035040000.0,4598631400
1605035100000.0,3998586600
1605035160000.0,3611008000
1605035220000.0,3522724400
1605035280000.0,3621275100
1605035340000.0,4017387300
1605035400000.0,3711398400
1605035460000.0,2928216300
1605035520000.0,2579476700
1605035580000.0,2315154400
1605035640000.0,2201045800
1605035700000.0,3066156000
1605035760000.0,2768742700
1605035820000.0,3482648300
1605035880000.0,3223774700
1605035940000.0,2717755600
1605036000000.0,3439310800
1605036060000.0,2818799600
1605036120000.0,3220644400
1605036180000.0,3607203300
1605036240000.0,3278922800
1605036300000.0,2774834000
1605036360000.0,2930771500
1605036420000.0,3211256300
1605036480000.0,3482573800
1605036540000.0,2784128500
1605036600000.0,2919501300
1605036660000.0,3029229300
1605036720000.0,2711403000
1605036780000.0,1991678800
1605036840000.0,1938388500
1605036900000.0,1935548700
1605036960000.0,2048667600
1605037020000.0,2280706800
1605037080000.0,3828912600
1605037140000.0,3363152000
1605037200000.0,2696329200
1605037260000.0,2795432700
1605037320000.0,3087825700
1605037380000.0,2598025700
1605037440000.0,3873160400
1605037500000.0,4269619700
1605037560000.0,4719231000
1605037680000.0,4001494800
1605037740000.0,4109511400
1605037800000.0,3461106200
1605037860000.0,3345424000
1605037980000.0,3565568800
1605038040000.0,3440172000
1605038220000.0,3195554600
1605038280000.0,3810304500
1605038340000.0,3229126000
1605038400000.0,4585619500
1605038460000.0,5378622500
1605038520000.0,5506149400
1605038580000.0,5002898400
1605038700000.0,4581048300
1605038760000.0,4379122700
1605038820000.0,4337674000
1605038940000.0,3744278500
1605039000000.0,3676528600
1605039060000.0,3336676000
1605039120000.0,3313237500
1605039180000.0,3017096200
1605039240000.0,2911643100
1605039300000.0,2658381800
1605039360000.0,2478525000
1605039420000.0,2581327000
1605039480000.0,2475780000
1605039540000.0,2453783300
1605039600000.0,2787709000
1605039660000.0,2150585300
1605039720000.0,2530892300
1605039780000.0,2955389700
1605039840000.0,3122837800
1605039900000.0,2697157600
1605039960000.0,2286379000
1605040020000.0,2646909000
1605040080000.0,2348691700
1605040140000.0,3032235800
1605040200000.0,2662481000
1605040260000.0,3205959700
1605040380000.0,2515043600
1605040440000.0,1885769200
1605040500000.0,1667723000
1605040560000.0,1597764500
1605040680000.0,1530777900
1605040740000.0,2364294000
1605040800000.0,1874186900
1605040860000.0,1518693000
1605040920000.0,1230406300
1605040980000.0,1474526700
1605041040000.0,1243029600
1605041100000.0,1689789000
1605041160000.0,2174664200
1605041220000.0,2306480400
1605041280000.0,2090465400
1605041340000.0,2248257300
1605041400000.0,1964352900
1605041460000.0,1710331800
1605041520000.0,2078005400
1605041580000.0,1840001300
1605041640000.0,2005897500
1605041700000.0,1868987900
1605041760000.0,1791353900
1605041820000.0,1918788500
1605041880000.0,1552073000
1605041940000.0,1674709500
1605042000000.0,1223881100
1605042060000.0,1371247000
1605042120000.0,1724265700
1605042180000.0,1782271500
1605042240000.0,1441108100
1605042300000.0,1850607600
1605042360000.0,2237426000
1605042420000.0,2366726100
1605042480000.0,2300458800
1605042540000.0,2661710300
1605042600000.0,2811735600
1605042660000.0,3311429400
1605042720000.0,3549112800
1605042780000.0,3016377300
1605042840000.0,2320401000
1605042900000.0,2613370400
1605042960000.0,2564480300
1605043020000.0,2606100000
1605043080000.0,1723074400
1605043140000.0,1928539900
1605043200000.0,1932221200
1605043260000.0,1886792300
1605043320000.0,2262670300
1605043380000.0,2323904500
1605043440000.0,1795901800
1605043500000.0,2223168500
1605043560000.0,1375628900
1605043620000.0,2078478000
1605043680000.0,2669465000
1605043740000.0,2433222400
1605043800000.0,2429939700
1605043860000.0,2713374500
1605043920000.0,3003549000
1605043980000.0,3024596500
1605044040000.0,3051242800
1605044100000.0,2669001200
1605044160000.0,2382136800
1605044220000.0,2345879800
1605044280000.0,2388588300
1605044340000.0,2271173600
1605044400000.0,3559046700
1605044460000.0,3580423000
1605044520000.0,2806181000
1605044580000.0,2952720000
1605044640000.0,2685587000
1605044700000.0,3421615900
