time_index,card.nic.bps.avg.r
1605018000000.0,3199226600
1605018060000.0,1413976400
1605018120000.0,1170853800
1605018180000.0,4483646000
1605018240000.0,7908340000
1605018300000.0,5609544000
1605018360000.0,5328920600
1605018420000.0,1212548100
1605018480000.0,1164663300
1605018540000.0,1321987000
1605018600000.0,1555508400
1605018660000.0,2615380500
1605018720000.0,3819756500
1605018780000.0,1507250600
1605018840000.0,1430849300
1605018900000.0,1126690300
1605018960000.0,453379260
1605019020000.0,2465369300
1605019080000.0,4343934500
1605019140000.0,2401976000
1605019200000.0,5748657000
1605019260000.0,4972100000
1605019320000.0,4081933300
1605019380000.0,1519863000
1605019440000.0,1508177900
1605019500000.0,1404823600
1605019560000.0,1343072600
1605019620000.0,1253531100
1605019680000.0,2850736000
1605019740000.0,6764794000
1605019800000.0,4985333000
1605019860000.0,5316308500
1605019920000.0,1306927400
1605019980000.0,1338577400
1605020040000.0,1424582900
1605020100000.0,1425885300
1605020160000.0,1471156000
1605020220000.0,1028998800
1605020280000.0,796972400
1605020340000.0,7812508700
1605020400000.0,3427502600
1605020460000.0,5098500600
1605020520000.0,2285549300
1605020580000.0,1218863600
1605020640000.0,983349900
1605020700000.0,914428100
1605020760000.0,913643700
1605020820000.0,1007442000
1605020880000.0,7016618500
1605020940000.0,3207265300
1605021000000.0,2562278400
1605021060000.0,5257988000
1605021120000.0,1075162200
1605021180000.0,700535550
1605021240000.0,839828350
1605021300000.0,972336100
1605021360000.0,1166003700
1605021420000.0,1119468900
1605021480000.0,1997259600
1605021540000.0,5534731300
1605021600000.0,3144820200
1605021660000.0,5180931000
1605021720000.0,1496421900
1605021780000.0,684102500
1605021840000.0,1035556000
1605021900000.0,1286487600
1605021960000.0,1383275500
1605022020000.0,4398483000
1605022080000.0,4683639000
1605022140000.0,1142080400
1605022200000.0,1638765400
1605022260000.0,1725188200
1605022320000.0,648793000
1605022380000.0,3637824500
1605022440000.0,4558786000
1605022500000.0,1884599700
1605022560000.0,2352330200
