time_index,card.nic.pps.avg.t
1605032640000.0,1423
1605032700000.0,1503
1605032760000.0,1471
1605032820000.0,1589
1605032880000.0,1546
1605032940000.0,1523
1605033000000.0,1620
1605033060000.0,1517
1605033120000.0,1588
1605033180000.0,1452
1605033240000.0,1470
1605033300000.0,1492
1605033360000.0,1444
1605033420000.0,1519
1605033480000.0,1471
1605033540000.0,1465
1605033600000.0,1551
1605033660000.0,1503
1605033720000.0,1518
1605033780000.0,1470
1605033840000.0,1426
1605033900000.0,1451
1605033960000.0,1429
1605034020000.0,1600
1605034080000.0,1492
1605034140000.0,1534
1605034200000.0,1527
1605034260000.0,1420
1605034320000.0,1540
1605034380000.0,1437
1605034440000.0,1446
1605034500000.0,1489
1605034560000.0,1416
1605034620000.0,1483
1605034680000.0,1426
1605034740000.0,1493
1605034800000.0,1521
1605034860000.0,1451
1605034920000.0,2834
1605034980000.0,2129
1605035040000.0,1431
1605035160000.0,1393
1605035220000.0,1511
1605035280000.0,1402
1605035340000.0,1398
1605035400000.0,1487
1605035460000.0,1423
1605035520000.0,1584
1605035580000.0,1505
1605035640000.0,1463
1605035700000.0,1479
1605035760000.0,1461
1605035820000.0,1534
1605035880000.0,1417
1605035940000.0,1460
1605036000000.0,1563
1605036060000.0,1469
1605036120000.0,1574
1605036180000.0,1603
1605036240000.0,1376
1605036300000.0,1466
1605036360000.0,1421
1605036420000.0,1518
1605036480000.0,1485
1605036600000.0,1521
1605036660000.0,1532
1605036720000.0,1680
1605036780000.0,1514
1605036840000.0,1459
1605036900000.0,1503
1605036960000.0,1489
1605037020000.0,1621
1605037080000.0,1552
1605037140000.0,1504
1605037200000.0,1488
1605037260000.0,1417
1605037320000.0,1488
1605037380000.0,1701
1605037440000.0,2218
1605037500000.0,2340
1605037560000.0,2248
1605037620000.0,2216
1605037680000.0,2290
1605037740000.0,2307
1605037800000.0,2177
1605037860000.0,2347
1605037920000.0,2315
1605037980000.0,2178
1605038040000.0,2344
1605038100000.0,2477
1605038160000.0,2196
1605038220000.0,2363
1605038280000.0,2329
1605038340000.0,2177
1605038400000.0,2297
1605038520000.0,2215
1605038580000.0,2357
1605038640000.0,2289
1605038700000.0,2250
1605038760000.0,2397
1605038820000.0,2240
1605038880000.0,2309
1605038940000.0,2357
1605039000000.0,2303
1605039060000.0,2181
1605039120000.0,2314
1605039180000.0,2311
1605039240000.0,2276
1605039300000.0,2425
1605039420000.0,1560
1605039480000.0,1557
1605039540000.0,1475
1605039600000.0,1466
1605039660000.0,1426
1605039720000.0,1430
1605039780000.0,1418
1605039840000.0,1426
1605039900000.0,1414
1605039960000.0,1421
1605040020000.0,1464
1605040080000.0,1486
1605040140000.0,1514
1605040200000.0,1535
1605040260000.0,1498
1605040320000.0,1456
1605040380000.0,1404
1605040440000.0,1413
1605040500000.0,1451
1605040560000.0,1437
1605040620000.0,1523
1605040680000.0,1404
1605040740000.0,1528
1605040800000.0,1522
1605040860000.0,1493
1605040920000.0,1515
1605040980000.0,1424
1605041040000.0,1402
1605041100000.0,1460
1605041160000.0,1473
1605041220000.0,1449
1605041280000.0,1425
1605041340000.0,1422
1605041400000.0,1450
1605041460000.0,1456
1605041520000.0,1409
1605041580000.0,1407
1605041640000.0,1430
1605041700000.0,1485
1605041760000.0,1474
1605041820000.0,1458
1605041880000.0,1490
1605041940000.0,1439
1605042000000.0,1493
1605042060000.0,1463
1605042120000.0,1524
1605042180000.0,1495
1605042240000.0,1454
1605042300000.0,1634
1605042360000.0,1504
1605042420000.0,1467
1605042480000.0,1424
1605042540000.0,1473
1605042600000.0,1495
1605042660000.0,1469
1605042720000.0,1437
1605042780000.0,1407
1605042840000.0,1416
1605042900000.0,1457
1605042960000.0,1447
1605043020000.0,1509
1605043080000.0,1442
1605043140000.0,1405
1605043200000.0,1507
1605043320000.0,1455
1605043380000.0,1482
1605043440000.0,1476
1605043500000.0,1566
1605043560000.0,1601
1605043620000.0,1521
1605043680000.0,1480
1605043740000.0,1440
1605043800000.0,1439
1605043860000.0,1526
1605043920000.0,1510
1605043980000.0,1598
1605044040000.0,1516
1605044100000.0,1562
1605044160000.0,1585
1605044220000.0,1552
1605044280000.0,1537
1605044340000.0,1431
1605044400000.0,1459
1605044460000.0,1479
1605044520000.0,1546
1605044580000.0,1579
1605044640000.0,1541
1605044700000.0,1509
1605044760000.0,1484
1605044820000.0,1445
1605044880000.0,1498
1605044940000.0,1462
1605045000000.0,1505
1605045060000.0,1478
1605045120000.0,1487
1605045180000.0,1499
1605045240000.0,1517
1605045300000.0,1488
1605045360000.0,1555
1605045420000.0,1544
1605045480000.0,1586
1605045540000.0,1543
1605045600000.0,1502
1605045660000.0,1449
1605045720000.0,1477
1605045780000.0,1566
1605045840000.0,1585
1605045900000.0,1644
1605045960000.0,1567
1605046020000.0,1599
1605046080000.0,1532
1605046140000.0,1550
1605046200000.0,14059
1605046260000.0,15434
1605046320000.0,16048
1605046380000.0,16167
1605046440000.0,16079
1605046500000.0,16211
1605046560000.0,15982
1605046620000.0,15769
1605046680000.0,16284
1605046740000.0,16047
1605046800000.0,15500
1605046860000.0,16202
1605046920000.0,16087
1605046980000.0,15902
1605047040000.0,16366
1605047100000.0,16161
1605047160000.0,15594
1605047220000.0,16198
1605047280000.0,16168
1605047340000.0,15810
1605047400000.0,16222
1605047460000.0,16028
1605047520000.0,15489
1605047580000.0,16286
1605047640000.0,16255
1605047700000.0,15497
1605047760000.0,16156
1605047820000.0,16231
1605047880000.0,15678
1605047940000.0,15960
1605048000000.0,16073
1605048060000.0,6364
1605048120000.0,1576
1605048180000.0,1620
1605048240000.0,1594
1605048300000.0,1623
1605048360000.0,1573
1605048420000.0,1566
1605048480000.0,1586
1605048540000.0,1557
1605048600000.0,1561
1605048660000.0,1577
1605048720000.0,1542
1605048780000.0,1618
1605048840000.0,1605
1605048900000.0,1605
1605048960000.0,1643
1605049020000.0,1634
1605049080000.0,1624
1605049140000.0,1631
1605049200000.0,1684
1605049260000.0,1581
1605049320000.0,1702
1605049380000.0,2045
1605049440000.0,1823
1605049500000.0,2371
1605049560000.0,1825
1605049620000.0,1806
1605049680000.0,1756
1605049740000.0,1623
1605049800000.0,1645
1605049860000.0,1632
1605049920000.0,2000
1605049980000.0,1708
1605050040000.0,1651
1605050100000.0,1606
1605050160000.0,1658
1605050220000.0,1689
1605050280000.0,2172
1605050340000.0,2095
1605050400000.0,1664
1605050460000.0,1579
1605050520000.0,1752
1605050580000.0,1685
1605050640000.0,1602
1605050700000.0,1687
1605050760000.0,1727
1605050820000.0,1866
1605050880000.0,1739
1605050940000.0,1667
1605051000000.0,1609
1605051060000.0,1675
1605051120000.0,1699
1605051180000.0,1709
1605051240000.0,1628
1605051300000.0,1760
1605051360000.0,1813
1605051420000.0,1772
1605051480000.0,1880
1605051540000.0,1649
1605051600000.0,1687
1605051660000.0,1669
1605051720000.0,1783
1605051780000.0,1715
1605051840000.0,1674
1605051900000.0,1711
1605051960000.0,1687
1605052020000.0,1759
1605052080000.0,1699
1605052140000.0,1675
1605052200000.0,1628
1605052260000.0,1710
1605052320000.0,1800
1605052380000.0,1712
1605052440000.0,1749
1605052500000.0,1783
1605052560000.0,1769
1605052620000.0,1765
1605052680000.0,1727
1605052740000.0,1673
1605052800000.0,1823
1605052860000.0,1747
1605052920000.0,1874
1605052980000.0,1867
1605053040000.0,1747
1605053100000.0,1778
1605053160000.0,1816
1605053220000.0,1944
1605053280000.0,1872
1605053340000.0,1827
1605053400000.0,1802
1605053460000.0,1843
1605053520000.0,1847
1605053580000.0,1900
1605053640000.0,1755
1605053700000.0,1885
1605053760000.0,1833
1605053820000.0,1917
1605053880000.0,1848
1605053940000.0,1825
1605054000000.0,1991
1605054060000.0,1860
1605054120000.0,2024
1605054180000.0,1912
1605054240000.0,1779
1605054300000.0,1999
1605054360000.0,1983
1605054420000.0,1869
1605054480000.0,1889
1605054540000.0,1931
1605054600000.0,1923
1605054660000.0,2073
1605054720000.0,1966
1605054780000.0,1904
1605054840000.0,1930
1605054900000.0,2107
1605054960000.0,1853
1605055020000.0,1947
1605055080000.0,1926
1605055140000.0,1925
1605055200000.0,1957
1605055260000.0,2024
1605055320000.0,1978
1605055380000.0,1986
1605055440000.0,1925
1605055500000.0,2009
1605055560000.0,1948
1605055620000.0,1958
1605055680000.0,1959
1605055740000.0,1898
1605055800000.0,1977
1605055860000.0,2096
1605055920000.0,1953
1605055980000.0,2010
1605056040000.0,2139
1605056100000.0,2166
1605056160000.0,2830
1605056220000.0,2147
1605056280000.0,1883
1605056340000.0,2146
1605056400000.0,2226
1605056460000.0,2109
1605056520000.0,2064
1605056580000.0,2085
1605056640000.0,1976
1605056700000.0,2155
1605056760000.0,2285
1605056820000.0,2142
1605056880000.0,2516
1605056940000.0,2056
1605057000000.0,2187
1605057060000.0,2214
1605057120000.0,2919
1605057180000.0,2061
1605057240000.0,2108
1605057300000.0,2148
1605057360000.0,2165
1605057420000.0,2190
1605057480000.0,2159
1605057540000.0,2137
1605057600000.0,2171
1605057660000.0,2200
1605057720000.0,2063
1605057780000.0,2080
1605057840000.0,2174
1605057900000.0,2246
1605057960000.0,2210
1605058020000.0,2753
1605058080000.0,2858
1605058140000.0,2062
1605058200000.0,2289
1605058260000.0,2218
1605058320000.0,2135
1605058380000.0,2162
1605058440000.0,2156
1605058500000.0,2233
1605058560000.0,2269
1605058620000.0,2191
1605058680000.0,2272
1605058740000.0,2120
1605058800000.0,2382
1605058860000.0,2320
1605058920000.0,2163
1605058980000.0,2258
1605059040000.0,2173
1605059100000.0,2326
1605059160000.0,2442
1605059220000.0,2513
1605059280000.0,2585
1605059340000.0,2489
1605059400000.0,2365
1605059460000.0,2325
1605059520000.0,2343
1605059580000.0,2402
1605059640000.0,2389
1605059700000.0,2391
1605059760000.0,2471
1605059820000.0,2537
1605059880000.0,2734
1605059940000.0,3567
1605060000000.0,5719
1605060060000.0,5402
1605060120000.0,4897
1605060180000.0,4758
1605060240000.0,4607
1605060300000.0,4428
1605060360000.0,4194
1605060420000.0,4239
1605060480000.0,4216
1605060540000.0,4113
1605060600000.0,4106
1605060660000.0,4209
1605060720000.0,3667
1605060780000.0,3938
1605060840000.0,3674
1605060900000.0,3786
1605060960000.0,3844
1605061020000.0,3513
1605061080000.0,3633
1605061140000.0,3680
1605061200000.0,3408
1605061260000.0,3503
1605061320000.0,3521
1605061380000.0,3369
1605061440000.0,3721
1605061500000.0,3523
1605061560000.0,3519
1605061620000.0,3444
1605061680000.0,3351
1605061740000.0,3758
1605061800000.0,3275
1605061860000.0,3747
1605061920000.0,3182
1605061980000.0,3262
1605062040000.0,3295
1605062100000.0,3800
1605062160000.0,3384
1605062220000.0,3296
1605062280000.0,3008
1605062340000.0,3306
1605062400000.0,3491
1605062460000.0,3001
1605062520000.0,2978
1605062580000.0,3166
1605062640000.0,3778
1605062700000.0,2997
1605062760000.0,3023
1605062820000.0,3060
1605062880000.0,3018
1605062940000.0,3065
1605063000000.0,2938
1605063060000.0,2991
1605063120000.0,2974
1605063180000.0,2858
1605063240000.0,2927
1605063300000.0,3094
1605063360000.0,2974
1605063420000.0,2902
1605063480000.0,2856
1605063540000.0,3118
1605063600000.0,3567
1605063660000.0,3010
1605063720000.0,2942
1605063780000.0,2699
1605063840000.0,2823
1605063900000.0,3189
1605063960000.0,2892
1605064020000.0,2844
1605064080000.0,2946
1605064140000.0,3033
1605064200000.0,3061
1605064260000.0,3194
1605064320000.0,3088
1605064380000.0,2733
1605064440000.0,2872
1605064500000.0,2712
1605064560000.0,2805
1605064620000.0,2700
1605064680000.0,3341
1605064740000.0,2976
1605064800000.0,2721
1605064860000.0,2930
1605064920000.0,2755
1605064980000.0,3088
1605065040000.0,2745
1605065100000.0,2689
1605065160000.0,2622
1605065220000.0,2706
1605065280000.0,2792
1605065340000.0,2707
1605065400000.0,2478
1605065460000.0,2632
1605065520000.0,2972
1605065580000.0,2508
1605065640000.0,2746
1605065700000.0,2595
1605065760000.0,2869
1605065820000.0,2707
1605065880000.0,2576
1605065940000.0,2894
1605066000000.0,2670
1605066060000.0,2621
1605066120000.0,2486
1605066180000.0,2549
1605066240000.0,2838
1605066300000.0,2477
1605066360000.0,2580
1605066420000.0,2448
1605066480000.0,2690
1605066540000.0,3374
1605066600000.0,2610
1605066660000.0,2522
1605066720000.0,2510
1605066780000.0,2543
1605066840000.0,2696
1605066900000.0,2526
1605066960000.0,2550
1605067020000.0,2554
1605067080000.0,2749
1605067140000.0,2992
1605067200000.0,2606
1605067260000.0,2334
1605067320000.0,2588
1605067380000.0,2540
1605067440000.0,3068
1605067500000.0,2423
1605067560000.0,2418
1605067620000.0,2355
1605067680000.0,2491
1605067740000.0,2625
1605067800000.0,2674
1605067860000.0,2361
1605067920000.0,2487
1605067980000.0,3032
1605068040000.0,2496
1605068100000.0,2398
1605068160000.0,2341
1605068220000.0,2542
1605068280000.0,2525
1605068340000.0,2520
1605068400000.0,2473
1605068460000.0,2386
1605068520000.0,2420
1605068580000.0,2568
1605068640000.0,2696
1605068700000.0,2375
1605068760000.0,2407
1605068820000.0,2534
1605068880000.0,2415
1605068940000.0,2570
1605069000000.0,2379
1605069060000.0,2466
1605069120000.0,2336
1605069180000.0,2516
1605069240000.0,2492
1605069300000.0,2624
1605069360000.0,2527
1605069420000.0,2519
1605069480000.0,2313
1605069540000.0,2526
1605069600000.0,2438
1605069660000.0,2341
1605069720000.0,2508
1605069780000.0,2626
1605069840000.0,2640
1605069900000.0,2425
1605069960000.0,3510
1605070020000.0,14770
1605070080000.0,16556
1605070140000.0,16235
1605070200000.0,16267
1605070260000.0,16255
1605070320000.0,16014
1605070380000.0,16286
1605070440000.0,16298
1605070500000.0,16020
1605070560000.0,16555
1605070620000.0,16488
1605070680000.0,16153
1605070740000.0,16105
1605070800000.0,16650
1605070860000.0,16326
1605070920000.0,16158
1605070980000.0,16486
1605071040000.0,17025
1605071100000.0,16101
1605071160000.0,16606
1605071220000.0,16544
1605071280000.0,16046
1605071340000.0,17766
1605071400000.0,16645
1605071460000.0,17166
1605071520000.0,16763
1605071580000.0,16321
1605071640000.0,15905
1605071700000.0,16701
1605071760000.0,17117
1605071820000.0,15820
1605071880000.0,16695
1605071940000.0,4792
1605072000000.0,2553
1605072060000.0,2451
1605072120000.0,2458
1605072180000.0,2293
1605072240000.0,2454
1605072300000.0,2465
1605072360000.0,2526
1605072420000.0,2510
1605072480000.0,2489
1605072540000.0,2518
1605072600000.0,2406
1605072660000.0,2352
1605072720000.0,2451
1605072780000.0,2607
1605072840000.0,2373
1605072900000.0,2419
1605072960000.0,2582
1605073020000.0,2540
1605073080000.0,2360
1605073140000.0,2424
1605073200000.0,2575
1605073260000.0,2307
1605073320000.0,2847
1605073380000.0,2413
1605073440000.0,2893
1605073500000.0,2454
1605073560000.0,2393
1605073620000.0,2523
1605073680000.0,2440
1605073740000.0,2382
1605073800000.0,2491
1605073860000.0,2941
1605073920000.0,2503
1605073980000.0,2326
1605074040000.0,2391
1605074100000.0,2467
1605074160000.0,2738
1605074220000.0,2544
1605074280000.0,2344
1605074340000.0,2379
1605074400000.0,3293
1605074460000.0,2311
1605074520000.0,2411
1605074580000.0,2371
1605074640000.0,2383
1605074700000.0,2909
1605074760000.0,3109
1605074820000.0,2642
1605074880000.0,2429
1605074940000.0,2525
1605075000000.0,2641
1605075060000.0,2315
1605075120000.0,2589
1605075180000.0,2569
1605075240000.0,2473
1605075300000.0,2469
1605075360000.0,2324
1605075420000.0,2421
1605075480000.0,2320
1605075540000.0,2304
1605075600000.0,2468
1605075660000.0,2441
1605075720000.0,2401
1605075780000.0,2297
1605075840000.0,2344
1605075900000.0,2366
1605075960000.0,2323
1605076020000.0,2386
1605076080000.0,2238
1605076140000.0,2407
1605076200000.0,2793
1605076260000.0,2237
1605076320000.0,2364
1605076380000.0,2668
1605076440000.0,2287
1605076500000.0,2505
1605076560000.0,2265
1605076620000.0,2494
1605076680000.0,2378
1605076740000.0,2390
1605076800000.0,2520
1605076860000.0,2906
1605076920000.0,2631
1605076980000.0,2425
1605077040000.0,2589
1605077100000.0,2534
1605077160000.0,2319
1605077220000.0,2462
1605077280000.0,2309
1605077340000.0,2235
1605077400000.0,2345
1605077460000.0,2310
1605077520000.0,2440
1605077580000.0,2341
1605077640000.0,2389
1605077700000.0,2484
1605077760000.0,2291
1605077820000.0,2542
1605077880000.0,2202
1605077940000.0,2428
1605078000000.0,2616
1605078060000.0,2647
1605078120000.0,3574
1605078180000.0,3061
1605078240000.0,2286
1605078300000.0,2340
1605078360000.0,2270
1605078420000.0,2433
1605078480000.0,2443
1605078540000.0,2502
1605078600000.0,2258
1605078660000.0,2247
1605078720000.0,2439
1605078780000.0,2323
1605078840000.0,2359
1605078900000.0,2379
1605078960000.0,2722
1605079020000.0,2280
1605079080000.0,2259
1605079140000.0,2312
1605079200000.0,2521
1605079260000.0,2321
1605079320000.0,2413
1605079380000.0,2320
1605079440000.0,2379
1605079500000.0,2300
1605079560000.0,2244
1605079620000.0,2245
1605079680000.0,2810
1605079740000.0,2423
1605079800000.0,2219
1605079860000.0,2194
1605079920000.0,2425
1605079980000.0,2722
1605080040000.0,2694
1605080100000.0,2434
1605080160000.0,2507
1605080220000.0,2652
1605080280000.0,2300
1605080340000.0,2547
1605080400000.0,2470
1605080460000.0,2433
1605080520000.0,2341
1605080580000.0,2479
1605080640000.0,2474
1605080700000.0,2574
1605080760000.0,2532
1605080820000.0,2357
1605080880000.0,2271
1605080940000.0,2639
1605081000000.0,2311
1605081060000.0,2218
1605081120000.0,2242
1605081180000.0,2139
1605081240000.0,2227
1605081300000.0,2240
1605081360000.0,2123
1605081420000.0,2350
1605081480000.0,16658
1605081540000.0,17011
1605081600000.0,16758
1605081660000.0,17549
1605081720000.0,17356
1605081780000.0,17039
1605081840000.0,17621
1605081900000.0,17305
1605081960000.0,17108
1605082020000.0,18182
1605082080000.0,18045
1605082140000.0,17303
1605082200000.0,18113
1605082260000.0,17485
1605082320000.0,16984
1605082380000.0,17369
1605082440000.0,17426
1605082500000.0,5825
1605082560000.0,2252
1605082620000.0,2270
1605082680000.0,2232
1605082740000.0,3407
1605082800000.0,2379
1605082860000.0,2108
1605082920000.0,2305
1605082980000.0,2301
1605083040000.0,2229
1605083100000.0,2460
1605083160000.0,2137
1605083220000.0,3262
1605083280000.0,2789
1605083340000.0,2199
1605083400000.0,10189
1605083460000.0,13188
1605083520000.0,13253
1605083580000.0,12899
1605083640000.0,13157
1605083700000.0,13270
1605083760000.0,12976
1605083820000.0,13521
1605083880000.0,13196
1605083940000.0,13706
1605084000000.0,13526
1605084060000.0,13269
1605084120000.0,13102
1605084180000.0,13251
1605084240000.0,13016
1605084300000.0,13137
1605084360000.0,13420
1605084420000.0,13264
1605084480000.0,13273
1605084540000.0,13239
1605084600000.0,13563
1605084660000.0,13204
1605084720000.0,13146
1605084780000.0,13273
1605084840000.0,13189
1605084900000.0,13197
1605084960000.0,13052
1605085020000.0,13266
1605085080000.0,13033
1605085140000.0,13470
1605085200000.0,13224
1605085260000.0,12984
1605085320000.0,13274
1605085380000.0,13196
1605085440000.0,12839
1605085500000.0,13281
1605085560000.0,13109
1605085620000.0,12996
1605085680000.0,13298
1605085740000.0,13477
1605085800000.0,12932
1605085860000.0,13309
1605085920000.0,13097
1605085980000.0,12942
1605086040000.0,13251
1605086100000.0,13225
1605086160000.0,12860
1605086220000.0,13234
1605086280000.0,13295
1605086340000.0,12954
1605086400000.0,13273
1605086460000.0,13183
1605086520000.0,12896
1605086580000.0,13207
1605086640000.0,13635
1605086700000.0,12724
1605086760000.0,13642
1605086820000.0,13120
1605086880000.0,13134
1605086940000.0,13297
1605087000000.0,13276
1605087060000.0,13179
1605087120000.0,13017
1605087180000.0,13178
1605087240000.0,13297
1605087300000.0,13107
1605087360000.0,13026
1605087420000.0,13244
1605087480000.0,12966
1605087540000.0,13142
1605087600000.0,13231
1605087660000.0,13159
1605087720000.0,13226
1605087780000.0,13120
1605087840000.0,12964
1605087900000.0,13143
1605087960000.0,13164
1605088020000.0,12939
1605088080000.0,13267
1605088140000.0,13154
1605088200000.0,13033
1605088260000.0,13307
1605088320000.0,13001
1605088380000.0,12825
1605088440000.0,13461
1605088500000.0,13045
1605088560000.0,12855
1605088620000.0,13399
1605088680000.0,13041
1605088740000.0,2593
1605088800000.0,2408
1605088860000.0,2301
1605088920000.0,3598
1605088980000.0,2938
1605089040000.0,2668
1605089100000.0,2238
1605089160000.0,2224
1605089220000.0,2245
1605089280000.0,2304
1605089340000.0,2229
1605089400000.0,2128
1605089460000.0,2034
1605089520000.0,2089
1605089580000.0,2669
1605089640000.0,2137
1605089700000.0,2153
1605089760000.0,2081
1605089820000.0,2125
1605089880000.0,2206
1605089940000.0,2113
1605090000000.0,2025
1605090060000.0,2091
1605090120000.0,2097
1605090180000.0,2186
1605090240000.0,2132
1605090300000.0,2105
1605090360000.0,2189
1605090420000.0,2068
1605090480000.0,2117
1605090540000.0,2101
1605090600000.0,2123
1605090660000.0,2203
1605090720000.0,2148
1605090780000.0,2271
1605090840000.0,2130
1605090900000.0,2271
1605090960000.0,2195
1605091020000.0,2197
1605091080000.0,2248
1605091140000.0,2203
1605091200000.0,2151
1605091260000.0,2218
1605091320000.0,2144
1605091380000.0,2299
1605091440000.0,2335
1605091500000.0,2215
1605091560000.0,2104
1605091620000.0,2138
1605091680000.0,2204
1605091740000.0,2093
1605091800000.0,2105
1605091860000.0,2233
1605091920000.0,2195
1605091980000.0,2126
1605092040000.0,2145
1605092100000.0,2442
1605092160000.0,2904
1605092220000.0,2553
1605092280000.0,2171
1605092340000.0,2198
1605092400000.0,2110
1605092460000.0,2099
1605092520000.0,2244
1605092580000.0,2257
1605092640000.0,2197
1605092700000.0,2162
1605092760000.0,2237
1605092820000.0,2215
1605092880000.0,2348
1605092940000.0,2293
1605093000000.0,2098
1605093060000.0,2157
1605093120000.0,2177
1605093180000.0,2521
1605093240000.0,2271
1605093300000.0,2228
1605093360000.0,2436
1605093420000.0,14831
1605093480000.0,16256
1605093540000.0,15956
1605093600000.0,16713
1605093660000.0,16390
1605093720000.0,15956
1605093780000.0,16600
1605093840000.0,16283
1605093900000.0,15930
1605093960000.0,16614
1605094020000.0,16424
1605094080000.0,15887
1605094140000.0,16522
1605094200000.0,16224
1605094260000.0,15807
1605094320000.0,16349
1605094380000.0,16394
